config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.5423956931359354,743,16.0,videomae,diving48,covstride,16
cov100_s16,0.23687752355316286,743,7.421265141318977,videomae,diving48,covstride,16
cov100_s2,0.5329744279946165,743,15.994616419919247,videomae,diving48,covstride,16
cov100_s4,0.5383580080753702,743,15.707940780619111,videomae,diving48,covstride,16
cov100_s8,0.4522207267833109,743,12.825033647375506,videomae,diving48,covstride,16
cov10_s1,0.0847913862718708,743,10.682368775235531,videomae,diving48,covstride,16
cov10_s16,0.05652759084791386,743,1.1197846567967698,videomae,diving48,covstride,16
cov10_s2,0.07267833109017496,743,5.816958277254374,videomae,diving48,covstride,16
cov10_s4,0.06460296096904442,743,3.154777927321669,videomae,diving48,covstride,16
cov10_s8,0.05787348586810229,743,1.8115746971736204,videomae,diving48,covstride,16
cov25_s1,0.12382234185733512,743,15.662180349932706,videomae,diving48,covstride,16
cov25_s16,0.06998654104979811,743,2.1857335127860025,videomae,diving48,covstride,16
cov25_s2,0.10497981157469717,743,12.648721399730821,videomae,diving48,covstride,16
cov25_s4,0.0901749663526245,743,7.289367429340511,videomae,diving48,covstride,16
cov25_s8,0.08209959623149395,743,3.8977119784656797,videomae,diving48,covstride,16
cov50_s1,0.3351278600269179,743,15.99192462987887,videomae,diving48,covstride,16
cov50_s16,0.11305518169582772,743,3.9434724091520863,videomae,diving48,covstride,16
cov50_s2,0.3283983849259758,743,15.670255720053836,videomae,diving48,covstride,16
cov50_s4,0.3001345895020188,743,12.7442799461642,videomae,diving48,covstride,16
cov50_s8,0.21534320323014805,743,7.36742934051144,videomae,diving48,covstride,16
cov75_s1,0.5302826379542396,743,16.0,videomae,diving48,covstride,16
cov75_s16,0.1857335127860027,743,5.697173620457605,videomae,diving48,covstride,16
cov75_s2,0.5329744279946165,743,15.971736204576043,videomae,diving48,covstride,16
cov75_s4,0.5289367429340511,743,14.98250336473755,videomae,diving48,covstride,16
cov75_s8,0.3566621803499327,743,10.502018842530283,videomae,diving48,covstride,16
