coverage,stride,top1,n,model,dataset
10,1,0.022598870056497175,177,videomae,ssv2
10,2,0.01694915254237288,177,videomae,ssv2
10,4,0.005649717514124294,177,videomae,ssv2
10,8,0.005649717514124294,177,videomae,ssv2
10,16,0.005649717514124294,177,videomae,ssv2
25,1,0.062146892655367235,177,videomae,ssv2
25,2,0.03954802259887006,177,videomae,ssv2
25,4,0.01694915254237288,177,videomae,ssv2
25,8,0.022598870056497175,177,videomae,ssv2
25,16,0.011299435028248588,177,videomae,ssv2
50,1,0.1694915254237288,177,videomae,ssv2
50,2,0.14689265536723164,177,videomae,ssv2
50,4,0.1016949152542373,177,videomae,ssv2
50,8,0.022598870056497175,177,videomae,ssv2
50,16,0.005649717514124294,177,videomae,ssv2
75,1,0.2994350282485876,177,videomae,ssv2
75,2,0.21468926553672316,177,videomae,ssv2
75,4,0.14689265536723164,177,videomae,ssv2
75,8,0.06779661016949153,177,videomae,ssv2
75,16,0.022598870056497175,177,videomae,ssv2
100,1,0.327683615819209,177,videomae,ssv2
100,2,0.2711864406779661,177,videomae,ssv2
100,4,0.23728813559322035,177,videomae,ssv2
100,8,0.10734463276836158,177,videomae,ssv2
100,16,0.062146892655367235,177,videomae,ssv2
