coverage,stride,top1,n,model,dataset
10,1,0.7311881188118812,2020,videomamba,ucf101
10,2,0.7301980198019802,2020,videomamba,ucf101
10,4,0.7207920792079208,2020,videomamba,ucf101
10,8,0.6995049504950495,2020,videomamba,ucf101
10,16,0.6633663366336634,2020,videomamba,ucf101
25,1,0.7638613861386139,2020,videomamba,ucf101
25,2,0.7643564356435644,2020,videomamba,ucf101
25,4,0.7589108910891089,2020,videomamba,ucf101
25,8,0.7465346534653465,2020,videomamba,ucf101
25,16,0.7173267326732673,2020,videomamba,ucf101
50,1,0.7910891089108911,2020,videomamba,ucf101
50,2,0.7935643564356436,2020,videomamba,ucf101
50,4,0.7896039603960396,2020,videomamba,ucf101
50,8,0.7900990099009901,2020,videomamba,ucf101
50,16,0.7663366336633664,2020,videomamba,ucf101
75,1,0.8128712871287128,2020,videomamba,ucf101
75,2,0.8153465346534653,2020,videomamba,ucf101
75,4,0.8148514851485148,2020,videomamba,ucf101
75,8,0.8178217821782178,2020,videomamba,ucf101
75,16,0.8014851485148515,2020,videomamba,ucf101
100,1,0.8138613861386138,2020,videomamba,ucf101
100,2,0.8158415841584158,2020,videomamba,ucf101
100,4,0.8202970297029702,2020,videomamba,ucf101
100,8,0.8138613861386138,2020,videomamba,ucf101
100,16,0.8138613861386138,2020,videomamba,ucf101
