coverage,stride,top1,n,model,dataset
10,1,0.4237623762376237,2020,r3d_18,ucf101
10,2,0.3915841584158416,2020,r3d_18,ucf101
10,4,0.31683168316831684,2020,r3d_18,ucf101
10,8,0.24603960396039604,2020,r3d_18,ucf101
10,16,0.21534653465346534,2020,r3d_18,ucf101
25,1,0.5391089108910891,2020,r3d_18,ucf101
25,2,0.5257425742574258,2020,r3d_18,ucf101
25,4,0.4881188118811881,2020,r3d_18,ucf101
25,8,0.38712871287128714,2020,r3d_18,ucf101
25,16,0.27722772277227725,2020,r3d_18,ucf101
50,1,0.6044554455445544,2020,r3d_18,ucf101
50,2,0.6039603960396039,2020,r3d_18,ucf101
50,4,0.5910891089108911,2020,r3d_18,ucf101
50,8,0.5351485148514852,2020,r3d_18,ucf101
50,16,0.41138613861386136,2020,r3d_18,ucf101
75,1,0.6410891089108911,2020,r3d_18,ucf101
75,2,0.6400990099009901,2020,r3d_18,ucf101
75,4,0.6366336633663366,2020,r3d_18,ucf101
75,8,0.6039603960396039,2020,r3d_18,ucf101
75,16,0.49405940594059405,2020,r3d_18,ucf101
100,1,0.6594059405940594,2020,r3d_18,ucf101
100,2,0.654950495049505,2020,r3d_18,ucf101
100,4,0.6643564356435644,2020,r3d_18,ucf101
100,8,0.6376237623762376,2020,r3d_18,ucf101
100,16,0.5618811881188119,2020,r3d_18,ucf101
