coverage,stride,top1,n,model,dataset
10,1,0.1156862745098039,1020,r3d_18,epic_kitchens
10,2,0.1235294117647058,1020,r3d_18,epic_kitchens
10,4,0.1127450980392156,1020,r3d_18,epic_kitchens
10,8,0.088235294117647,1020,r3d_18,epic_kitchens
10,16,0.0705882352941176,1020,r3d_18,epic_kitchens
25,1,0.17941176470588235,1020,r3d_18,epic_kitchens
25,2,0.19019607843137254,1020,r3d_18,epic_kitchens
25,4,0.18529411764705883,1020,r3d_18,epic_kitchens
25,8,0.1588235294117647,1020,r3d_18,epic_kitchens
25,16,0.11176470588235295,1020,r3d_18,epic_kitchens
50,1,0.2549019607843137,1020,r3d_18,epic_kitchens
50,2,0.257843137254902,1020,r3d_18,epic_kitchens
50,4,0.2568627450980392,1020,r3d_18,epic_kitchens
50,8,0.2323529411764706,1020,r3d_18,epic_kitchens
50,16,0.1696078431372549,1020,r3d_18,epic_kitchens
75,1,0.32450980392156864,1020,r3d_18,epic_kitchens
75,2,0.32450980392156864,1020,r3d_18,epic_kitchens
75,4,0.3088235294117647,1020,r3d_18,epic_kitchens
75,8,0.2696078431372549,1020,r3d_18,epic_kitchens
75,16,0.21470588235294116,1020,r3d_18,epic_kitchens
100,1,0.37058823529411766,1020,r3d_18,epic_kitchens
100,2,0.36176470588235293,1020,r3d_18,epic_kitchens
100,4,0.3480392156862745,1020,r3d_18,epic_kitchens
100,8,0.307843137254902,1020,r3d_18,epic_kitchens
100,16,0.24313725490196078,1020,r3d_18,epic_kitchens
