coverage,stride,top1,n,model,dataset
10,1,0.1063257065948856,743,timesformer,diving48
10,2,0.10363391655450875,743,timesformer,diving48
10,4,0.09286675639300135,743,timesformer,diving48
10,8,0.063257065948856,743,timesformer,diving48
10,16,0.07537012113055182,743,timesformer,diving48
25,1,0.15881561238223418,743,timesformer,diving48
25,2,0.17092866756393002,743,timesformer,diving48
25,4,0.15612382234185734,743,timesformer,diving48
25,8,0.15074024226110364,743,timesformer,diving48
25,16,0.10497981157469717,743,timesformer,diving48
50,1,0.2651413189771198,743,timesformer,diving48
50,2,0.2557200538358008,743,timesformer,diving48
50,4,0.27052489905787347,743,timesformer,diving48
50,8,0.2651413189771198,743,timesformer,diving48
50,16,0.20053835800807537,743,timesformer,diving48
75,1,0.40107671601615075,743,timesformer,diving48
75,2,0.3876177658142665,743,timesformer,diving48
75,4,0.38896366083445494,743,timesformer,diving48
75,8,0.3822341857335128,743,timesformer,diving48
75,16,0.3297442799461642,743,timesformer,diving48
100,1,0.4199192462987887,743,timesformer,diving48
100,2,0.41722745625841184,743,timesformer,diving48
100,4,0.41722745625841184,743,timesformer,diving48
100,8,0.41722745625841184,743,timesformer,diving48
100,16,0.39569313593539707,743,timesformer,diving48
