coverage,stride,top1,n,model,dataset
10,1,0.0369515011547344,3464,r3d_18,ssv2
10,2,0.0306004618937644,3464,r3d_18,ssv2
10,4,0.0300230946882217,3464,r3d_18,ssv2
10,8,0.0268475750577367,3464,r3d_18,ssv2
10,16,0.0268475750577367,3464,r3d_18,ssv2
25,1,0.082852193995381,3464,r3d_18,ssv2
25,2,0.0669745958429561,3464,r3d_18,ssv2
25,4,0.0459006928406466,3464,r3d_18,ssv2
25,8,0.0337759815242494,3464,r3d_18,ssv2
25,16,0.0274249422632794,3464,r3d_18,ssv2
50,1,0.192586156964958,3453,r3d_18,ssv2
50,2,0.1694915254237288,177,r3d_18,ssv2
50,4,0.11299435028248588,177,r3d_18,ssv2
50,8,0.07909604519774012,177,r3d_18,ssv2
50,16,0.02824858757062147,177,r3d_18,ssv2
75,1,0.3333333333333333,177,r3d_18,ssv2
75,2,0.2994350282485876,177,r3d_18,ssv2
75,4,0.22033898305084745,177,r3d_18,ssv2
75,8,0.11299435028248588,177,r3d_18,ssv2
75,16,0.04519774011299435,177,r3d_18,ssv2
100,1,0.3107344632768362,177,r3d_18,ssv2
100,2,0.3107344632768362,177,r3d_18,ssv2
100,4,0.24293785310734464,177,r3d_18,ssv2
100,8,0.1694915254237288,177,r3d_18,ssv2
100,16,0.05649717514124294,177,r3d_18,ssv2
