video_id,label_id,source_frames,distinct_frames,model_input_frames,coverage,stride,config,correct_top1,confidence,model,dataset
210300,0,52,5,8,10,1,cov10_s1,False,0.9997338652610779,timesformer,ssv2
197315,2,49,5,8,10,1,cov10_s1,False,0.805483341217041,timesformer,ssv2
218883,3,44,4,8,10,1,cov10_s1,False,0.9327317476272583,timesformer,ssv2
30133,4,61,6,8,10,1,cov10_s1,False,0.843040943145752,timesformer,ssv2
186406,6,66,7,8,10,1,cov10_s1,False,0.9868748784065247,timesformer,ssv2
210300,0,52,3,8,10,2,cov10_s2,False,0.9994491934776306,timesformer,ssv2
197315,2,49,3,8,10,2,cov10_s2,False,0.9805057644844055,timesformer,ssv2
218883,3,44,2,8,10,2,cov10_s2,False,0.9698545932769775,timesformer,ssv2
30133,4,61,3,8,10,2,cov10_s2,False,0.869952917098999,timesformer,ssv2
186406,6,66,4,8,10,2,cov10_s2,False,0.9869897961616516,timesformer,ssv2
210300,0,52,2,8,10,4,cov10_s4,False,0.9993945360183716,timesformer,ssv2
197315,2,49,2,8,10,4,cov10_s4,False,0.4793388247489929,timesformer,ssv2
218883,3,44,1,8,10,4,cov10_s4,False,0.9608333110809326,timesformer,ssv2
30133,4,61,2,8,10,4,cov10_s4,False,0.8787577152252197,timesformer,ssv2
186406,6,66,2,8,10,4,cov10_s4,False,0.9860364198684692,timesformer,ssv2
210300,0,52,1,8,10,8,cov10_s8,False,0.9990164041519165,timesformer,ssv2
197315,2,49,1,8,10,8,cov10_s8,False,0.2769465744495392,timesformer,ssv2
218883,3,44,1,8,10,8,cov10_s8,False,0.9608333110809326,timesformer,ssv2
30133,4,61,1,8,10,8,cov10_s8,False,0.9957754015922546,timesformer,ssv2
186406,6,66,1,8,10,8,cov10_s8,False,0.9864515066146851,timesformer,ssv2
210300,0,52,1,8,10,16,cov10_s16,False,0.9990164041519165,timesformer,ssv2
197315,2,49,1,8,10,16,cov10_s16,False,0.2769465744495392,timesformer,ssv2
218883,3,44,1,8,10,16,cov10_s16,False,0.9608333110809326,timesformer,ssv2
30133,4,61,1,8,10,16,cov10_s16,False,0.9957754015922546,timesformer,ssv2
186406,6,66,1,8,10,16,cov10_s16,False,0.9864515066146851,timesformer,ssv2
210300,0,52,8,8,25,1,cov25_s1,False,0.4758179783821106,timesformer,ssv2
197315,2,49,8,8,25,1,cov25_s1,False,0.2386721968650818,timesformer,ssv2
218883,3,44,8,8,25,1,cov25_s1,False,0.6425557136535645,timesformer,ssv2
30133,4,61,8,8,25,1,cov25_s1,False,0.16557827591896057,timesformer,ssv2
186406,6,66,8,8,25,1,cov25_s1,False,0.9834457039833069,timesformer,ssv2
210300,0,52,7,8,25,2,cov25_s2,False,0.9652673006057739,timesformer,ssv2
197315,2,49,6,8,25,2,cov25_s2,True,0.29428523778915405,timesformer,ssv2
218883,3,44,6,8,25,2,cov25_s2,False,0.7218804359436035,timesformer,ssv2
30133,4,61,8,8,25,2,cov25_s2,False,0.16557827591896057,timesformer,ssv2
186406,6,66,8,8,25,2,cov25_s2,False,0.98248690366745,timesformer,ssv2
210300,0,52,4,8,25,4,cov25_s4,True,0.47452622652053833,timesformer,ssv2
197315,2,49,3,8,25,4,cov25_s4,False,0.39040836691856384,timesformer,ssv2
218883,3,44,3,8,25,4,cov25_s4,False,0.6065331697463989,timesformer,ssv2
30133,4,61,4,8,25,4,cov25_s4,False,0.6875734925270081,timesformer,ssv2
186406,6,66,4,8,25,4,cov25_s4,False,0.9818873405456543,timesformer,ssv2
210300,0,52,2,8,25,8,cov25_s8,False,0.999845027923584,timesformer,ssv2
197315,2,49,2,8,25,8,cov25_s8,False,0.5386091470718384,timesformer,ssv2
218883,3,44,2,8,25,8,cov25_s8,False,0.982284426689148,timesformer,ssv2
30133,4,61,2,8,25,8,cov25_s8,False,0.5774203538894653,timesformer,ssv2
186406,6,66,2,8,25,8,cov25_s8,False,0.9791923761367798,timesformer,ssv2
210300,0,52,1,8,25,16,cov25_s16,False,0.9990164041519165,timesformer,ssv2
197315,2,49,1,8,25,16,cov25_s16,False,0.2769465744495392,timesformer,ssv2
218883,3,44,1,8,25,16,cov25_s16,False,0.9608333110809326,timesformer,ssv2
30133,4,61,1,8,25,16,cov25_s16,False,0.9957754015922546,timesformer,ssv2
186406,6,66,1,8,25,16,cov25_s16,False,0.9864515066146851,timesformer,ssv2
210300,0,52,8,8,50,1,cov50_s1,True,0.9414703249931335,timesformer,ssv2
197315,2,49,8,8,50,1,cov50_s1,True,0.8863500952720642,timesformer,ssv2
218883,3,44,8,8,50,1,cov50_s1,False,0.43399932980537415,timesformer,ssv2
30133,4,61,8,8,50,1,cov50_s1,False,0.37947607040405273,timesformer,ssv2
186406,6,66,8,8,50,1,cov50_s1,False,0.9847277402877808,timesformer,ssv2
210300,0,52,8,8,50,2,cov50_s2,True,0.5952264070510864,timesformer,ssv2
197315,2,49,8,8,50,2,cov50_s2,False,0.5876866579055786,timesformer,ssv2
218883,3,44,8,8,50,2,cov50_s2,False,0.28741562366485596,timesformer,ssv2
30133,4,61,8,8,50,2,cov50_s2,False,0.2455468475818634,timesformer,ssv2
186406,6,66,8,8,50,2,cov50_s2,False,0.9843704104423523,timesformer,ssv2
210300,0,52,7,8,50,4,cov50_s4,True,0.9122616648674011,timesformer,ssv2
197315,2,49,6,8,50,4,cov50_s4,True,0.6003646850585938,timesformer,ssv2
218883,3,44,6,8,50,4,cov50_s4,False,0.6513251662254333,timesformer,ssv2
30133,4,61,8,8,50,4,cov50_s4,False,0.2455468475818634,timesformer,ssv2
186406,6,66,8,8,50,4,cov50_s4,False,0.9843524098396301,timesformer,ssv2
210300,0,52,4,8,50,8,cov50_s8,False,0.5720789432525635,timesformer,ssv2
197315,2,49,3,8,50,8,cov50_s8,False,0.9690742492675781,timesformer,ssv2
218883,3,44,3,8,50,8,cov50_s8,False,0.608080267906189,timesformer,ssv2
30133,4,61,4,8,50,8,cov50_s8,False,0.4707345962524414,timesformer,ssv2
186406,6,66,5,8,50,8,cov50_s8,False,0.9832479953765869,timesformer,ssv2
210300,0,52,2,8,50,16,cov50_s16,False,0.7795693874359131,timesformer,ssv2
197315,2,49,2,8,50,16,cov50_s16,False,0.9532870650291443,timesformer,ssv2
218883,3,44,2,8,50,16,cov50_s16,False,0.9927487969398499,timesformer,ssv2
30133,4,61,2,8,50,16,cov50_s16,False,0.9257229566574097,timesformer,ssv2
186406,6,66,3,8,50,16,cov50_s16,False,0.9833955764770508,timesformer,ssv2
210300,0,52,8,8,75,1,cov75_s1,True,0.7182130217552185,timesformer,ssv2
197315,2,49,8,8,75,1,cov75_s1,True,0.5669554471969604,timesformer,ssv2
218883,3,44,8,8,75,1,cov75_s1,True,0.4727611839771271,timesformer,ssv2
30133,4,61,8,8,75,1,cov75_s1,False,0.6762898564338684,timesformer,ssv2
186406,6,66,8,8,75,1,cov75_s1,True,0.9739629030227661,timesformer,ssv2
210300,0,52,8,8,75,2,cov75_s2,True,0.7556025385856628,timesformer,ssv2
197315,2,49,8,8,75,2,cov75_s2,True,0.887035608291626,timesformer,ssv2
218883,3,44,8,8,75,2,cov75_s2,True,0.38360273838043213,timesformer,ssv2
30133,4,61,8,8,75,2,cov75_s2,False,0.422536164522171,timesformer,ssv2
186406,6,66,8,8,75,2,cov75_s2,True,0.997060239315033,timesformer,ssv2
210300,0,52,8,8,75,4,cov75_s4,True,0.7223008275032043,timesformer,ssv2
197315,2,49,8,8,75,4,cov75_s4,True,0.8870351314544678,timesformer,ssv2
218883,3,44,8,8,75,4,cov75_s4,True,0.6422098875045776,timesformer,ssv2
30133,4,61,8,8,75,4,cov75_s4,False,0.5524280071258545,timesformer,ssv2
186406,6,66,8,8,75,4,cov75_s4,True,0.7868590354919434,timesformer,ssv2
