coverage,stride,top1,n,model,dataset
10,1,0.4497175141242938,885,vivit,hmdb51
10,2,0.3875706214689265,885,vivit,hmdb51
10,4,0.3457627118644067,885,vivit,hmdb51
10,8,0.3073446327683616,885,vivit,hmdb51
10,16,0.296045197740113,885,vivit,hmdb51
25,1,0.5807909604519774,885,vivit,hmdb51
25,2,0.5322033898305085,885,vivit,hmdb51
25,4,0.4847457627118644,885,vivit,hmdb51
25,8,0.4259887005649717,885,vivit,hmdb51
25,16,0.3491525423728813,885,vivit,hmdb51
50,1,0.7322033898305085,885,vivit,hmdb51
50,2,0.6915254237288135,885,vivit,hmdb51
50,4,0.6225988700564972,885,vivit,hmdb51
50,8,0.5491525423728814,885,vivit,hmdb51
50,16,0.4700564971751412,885,vivit,hmdb51
75,1,0.7932203389830509,885,vivit,hmdb51
75,2,0.7672316384180791,885,vivit,hmdb51
75,4,0.7401129943502824,885,vivit,hmdb51
75,8,0.6451977401129944,885,vivit,hmdb51
75,16,0.5412429378531074,885,vivit,hmdb51
100,1,0.8,885,vivit,hmdb51
100,2,0.7853107344632768,885,vivit,hmdb51
100,4,0.7615819209039548,885,vivit,hmdb51
100,8,0.6915254237288135,885,vivit,hmdb51
100,16,0.5932203389830508,885,vivit,hmdb51
