coverage,stride,top1,n,model,dataset
10,1,0.6381188118811881,2020,slowfast_r50,ucf101
10,2,0.6138613861386139,2020,slowfast_r50,ucf101
10,4,0.5396039603960396,2020,slowfast_r50,ucf101
10,8,0.45445544554455447,2020,slowfast_r50,ucf101
10,16,0.4024752475247525,2020,slowfast_r50,ucf101
25,1,0.7514851485148515,2020,slowfast_r50,ucf101
25,2,0.7683168316831683,2020,slowfast_r50,ucf101
25,4,0.7163366336633663,2020,slowfast_r50,ucf101
25,8,0.5876237623762376,2020,slowfast_r50,ucf101
25,16,0.48514851485148514,2020,slowfast_r50,ucf101
50,1,0.844059405940594,2020,slowfast_r50,ucf101
50,2,0.844059405940594,2020,slowfast_r50,ucf101
50,4,0.8227722772277227,2020,slowfast_r50,ucf101
50,8,0.7183168316831683,2020,slowfast_r50,ucf101
50,16,0.5782178217821782,2020,slowfast_r50,ucf101
75,1,0.8727722772277228,2020,slowfast_r50,ucf101
75,2,0.8752475247524752,2020,slowfast_r50,ucf101
75,4,0.8722772277227723,2020,slowfast_r50,ucf101
75,8,0.8138613861386138,2020,slowfast_r50,ucf101
75,16,0.6589108910891089,2020,slowfast_r50,ucf101
100,1,0.8757425742574257,2020,slowfast_r50,ucf101
100,2,0.8757425742574257,2020,slowfast_r50,ucf101
100,4,0.8787128712871287,2020,slowfast_r50,ucf101
100,8,0.8391089108910891,2020,slowfast_r50,ucf101
100,16,0.7212871287128713,2020,slowfast_r50,ucf101
