coverage,stride,top1,n,model,dataset
10,1,0.35044642857142855,448,r3d_18,driveact
10,2,0.33482142857142855,448,r3d_18,driveact
10,4,0.32589285714285715,448,r3d_18,driveact
10,8,0.3125,448,r3d_18,driveact
10,16,0.3125,448,r3d_18,driveact
25,1,0.421875,448,r3d_18,driveact
25,2,0.39285714285714285,448,r3d_18,driveact
25,4,0.35714285714285715,448,r3d_18,driveact
25,8,0.34598214285714285,448,r3d_18,driveact
25,16,0.3125,448,r3d_18,driveact
50,1,0.5133928571428571,448,r3d_18,driveact
50,2,0.47544642857142855,448,r3d_18,driveact
50,4,0.421875,448,r3d_18,driveact
50,8,0.3549107142857143,448,r3d_18,driveact
50,16,0.33482142857142855,448,r3d_18,driveact
75,1,0.6049107142857143,448,r3d_18,driveact
75,2,0.5915178571428571,448,r3d_18,driveact
75,4,0.49107142857142855,448,r3d_18,driveact
75,8,0.42410714285714285,448,r3d_18,driveact
75,16,0.35714285714285715,448,r3d_18,driveact
100,1,0.6584821428571429,448,r3d_18,driveact
100,2,0.6450892857142857,448,r3d_18,driveact
100,4,0.5066964285714286,448,r3d_18,driveact
100,8,0.43973214285714285,448,r3d_18,driveact
100,16,0.36830357142857145,448,r3d_18,driveact
