video_id,label_id,source_frames,distinct_frames,model_input_frames,coverage,stride,config,correct_top1,confidence,model,dataset
Le6xdQ2OO8w_00124,0,106,11,16,10,1,cov10_s1,False,0.519025981426239,r3d_18,diving48
bl0C6d9QgIg_00021,0,51,5,16,10,1,cov10_s1,False,0.4933249056339264,r3d_18,diving48
mGRum47TLX0_00045,0,211,16,16,10,1,cov10_s1,False,0.8727457523345947,r3d_18,diving48
L_SB1PRgDTE_00029,0,87,9,16,10,1,cov10_s1,False,0.5756217837333679,r3d_18,diving48
Le6xdQ2OO8w_00154,0,113,11,16,10,1,cov10_s1,False,0.22510552406311035,r3d_18,diving48
Le6xdQ2OO8w_00127,0,161,16,16,10,1,cov10_s1,False,0.47894087433815,r3d_18,diving48
Le6xdQ2OO8w_00121,0,110,11,16,10,1,cov10_s1,False,0.9889287352561951,r3d_18,diving48
Le6xdQ2OO8w_00119,0,130,13,16,10,1,cov10_s1,False,0.38642996549606323,r3d_18,diving48
bSsVWVfYU4w_00118,0,151,15,16,10,1,cov10_s1,False,0.5076444149017334,r3d_18,diving48
bl0C6d9QgIg_00022,0,96,10,16,10,1,cov10_s1,False,0.48722198605537415,r3d_18,diving48
bl0C6d9QgIg_00017,0,250,16,16,10,1,cov10_s1,False,0.7693151831626892,r3d_18,diving48
bl0C6d9QgIg_00023,0,90,9,16,10,1,cov10_s1,False,0.2765214741230011,r3d_18,diving48
bSsVWVfYU4w_00086,0,53,5,16,10,1,cov10_s1,False,0.19045090675354004,r3d_18,diving48
bSsVWVfYU4w_00169,0,141,14,16,10,1,cov10_s1,False,0.6151859760284424,r3d_18,diving48
MbzIpx8kAD0_00025,0,96,10,16,10,1,cov10_s1,False,0.42621147632598877,r3d_18,diving48
ovWCmIMMkRI_00055,0,88,9,16,10,1,cov10_s1,False,0.29141753911972046,r3d_18,diving48
Le6xdQ2OO8w_00139,0,150,15,16,10,1,cov10_s1,False,0.6763363480567932,r3d_18,diving48
Le6xdQ2OO8w_00160,0,105,10,16,10,1,cov10_s1,False,0.4273254871368408,r3d_18,diving48
Le6xdQ2OO8w_00120,0,96,10,16,10,1,cov10_s1,False,0.7644819617271423,r3d_18,diving48
zmacW6f2Tdk_00048,0,93,9,16,10,1,cov10_s1,False,0.4127885103225708,r3d_18,diving48
cs8g1es4vfM_00034,1,64,6,16,10,1,cov10_s1,False,0.9798494577407837,r3d_18,diving48
cs8g1es4vfM_00043,1,93,9,16,10,1,cov10_s1,False,0.2213517427444458,r3d_18,diving48
CVAfPfVFulQ_00076,1,92,9,16,10,1,cov10_s1,False,0.7563546895980835,r3d_18,diving48
