config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.288021534320323,743,16.0,r3d_18,diving48,covstride,16
cov100_s16,0.17227456258411844,743,7.421265141318977,r3d_18,diving48,covstride,16
cov100_s2,0.2772543741588156,743,15.994616419919247,r3d_18,diving48,covstride,16
cov100_s4,0.2557200538358008,743,15.707940780619111,r3d_18,diving48,covstride,16
cov100_s8,0.24360699865410498,743,12.825033647375506,r3d_18,diving48,covstride,16
cov10_s1,0.07940780619111709,743,10.682368775235531,r3d_18,diving48,covstride,16
cov10_s16,0.059219380888290714,743,1.1197846567967698,r3d_18,diving48,covstride,16
cov10_s2,0.06594885598923284,743,5.816958277254374,r3d_18,diving48,covstride,16
cov10_s4,0.063257065948856,743,3.154777927321669,r3d_18,diving48,covstride,16
cov10_s8,0.05787348586810229,743,1.8115746971736204,r3d_18,diving48,covstride,16
cov25_s1,0.08882907133243607,743,15.662180349932706,r3d_18,diving48,covstride,16
cov25_s16,0.07537012113055182,743,2.1857335127860025,r3d_18,diving48,covstride,16
cov25_s2,0.08882907133243607,743,12.648721399730821,r3d_18,diving48,covstride,16
cov25_s4,0.0847913862718708,743,7.289367429340511,r3d_18,diving48,covstride,16
cov25_s8,0.0740242261103634,743,3.8977119784656797,r3d_18,diving48,covstride,16
cov50_s1,0.14535666218034993,743,15.99192462987887,r3d_18,diving48,covstride,16
cov50_s16,0.08748317631224764,743,3.9434724091520863,r3d_18,diving48,covstride,16
cov50_s2,0.1440107671601615,743,15.670255720053836,r3d_18,diving48,covstride,16
cov50_s4,0.11978465679676985,743,12.7442799461642,r3d_18,diving48,covstride,16
cov50_s8,0.12113055181695828,743,7.36742934051144,r3d_18,diving48,covstride,16
cov75_s1,0.2557200538358008,743,16.0,r3d_18,diving48,covstride,16
cov75_s16,0.13055181695827725,743,5.697173620457605,r3d_18,diving48,covstride,16
cov75_s2,0.23687752355316286,743,15.971736204576043,r3d_18,diving48,covstride,16
cov75_s4,0.2449528936742934,743,14.98250336473755,r3d_18,diving48,covstride,16
cov75_s8,0.19380888290713325,743,10.502018842530283,r3d_18,diving48,covstride,16
