coverage,stride,top1,n,model,dataset
10,1,0.010185604345857854,4418,videomae,autsl
10,2,0.0074694431869624265,4418,videomae,autsl
10,4,0.006337709370755998,4418,videomae,autsl
10,8,0.00520597555454957,4418,videomae,autsl
10,16,0.00520597555454957,4418,videomae,autsl
25,1,0.03825260298777727,4418,videomae,autsl
25,2,0.04164780443639656,4418,videomae,autsl
25,4,0.027161611588954276,4418,videomae,autsl
25,8,0.011317338162064282,4418,videomae,autsl
25,16,0.007922136713444997,4418,videomae,autsl
50,1,0.24468085106382978,4418,videomae,autsl
50,2,0.2521502942507922,4418,videomae,autsl
50,4,0.24038026256224537,4418,videomae,autsl
50,8,0.09665006790402897,4418,videomae,autsl
50,16,0.028293345405160705,4418,videomae,autsl
75,1,0.5550022634676324,4418,videomae,autsl
75,2,0.5445903123585333,4418,videomae,autsl
75,4,0.5038478949751019,4418,videomae,autsl
75,8,0.2288365776369398,4418,videomae,autsl
75,16,0.06699864191942055,4418,videomae,autsl
100,1,0.653689452240833,4418,videomae,autsl
100,2,0.6453146220009054,4418,videomae,autsl
100,4,0.5914440923494794,4418,videomae,autsl
100,8,0.2684472612041648,4418,videomae,autsl
100,16,0.0866908103214124,4418,videomae,autsl
