coverage,stride,top1,n,model,dataset
10,1,0.13823529411764707,1020,vivit,epic_kitchens
10,2,0.14019607843137255,1020,vivit,epic_kitchens
10,4,0.12254901960784313,1020,vivit,epic_kitchens
10,8,0.09705882352941177,1020,vivit,epic_kitchens
10,16,0.08333333333333333,1020,vivit,epic_kitchens
25,1,0.2196078431372549,1020,vivit,epic_kitchens
25,2,0.21470588235294116,1020,vivit,epic_kitchens
25,4,0.19607843137254902,1020,vivit,epic_kitchens
25,8,0.1696078431372549,1020,vivit,epic_kitchens
25,16,0.12549019607843137,1020,vivit,epic_kitchens
50,1,0.30490196078431375,1020,vivit,epic_kitchens
50,2,0.28921568627450983,1020,vivit,epic_kitchens
50,4,0.2607843137254902,1020,vivit,epic_kitchens
50,8,0.23039215686274508,1020,vivit,epic_kitchens
50,16,0.19019607843137254,1020,vivit,epic_kitchens
75,1,0.3519607843137255,1020,vivit,epic_kitchens
75,2,0.34019607843137256,1020,vivit,epic_kitchens
75,4,0.3264705882352941,1020,vivit,epic_kitchens
75,8,0.27647058823529413,1020,vivit,epic_kitchens
75,16,0.24019607843137256,1020,vivit,epic_kitchens
100,1,0.37941176470588234,1020,vivit,epic_kitchens
100,2,0.35980392156862745,1020,vivit,epic_kitchens
100,4,0.3392156862745098,1020,vivit,epic_kitchens
100,8,0.28137254901960784,1020,vivit,epic_kitchens
100,16,0.2519607843137255,1020,vivit,epic_kitchens
