video_id,label_id,source_frames,distinct_frames,model_input_frames,k,config,correct_top1,confidence,model,dataset
signer1_sample944_color,0,57,1,8,1,k1,False,0.3335789144039154,timesformer,autsl
signer1_sample276_color,0,65,1,8,1,k1,False,0.37413927912712097,timesformer,autsl
signer35_sample610_color,0,71,1,8,1,k1,False,0.3943553864955902,timesformer,autsl
signer35_sample390_color,0,75,1,8,1,k1,False,0.38052043318748474,timesformer,autsl
signer18_sample539_color,0,64,1,8,1,k1,False,0.3845692276954651,timesformer,autsl
signer1_sample778_color,0,63,1,8,1,k1,False,0.40852320194244385,timesformer,autsl
signer11_sample469_color,0,45,1,8,1,k1,False,0.5164048671722412,timesformer,autsl
signer1_sample319_color,0,68,1,8,1,k1,False,0.422249436378479,timesformer,autsl
signer11_sample120_color,0,48,1,8,1,k1,False,0.5074270367622375,timesformer,autsl
signer25_sample64_color,0,46,1,8,1,k1,False,0.34872356057167053,timesformer,autsl
signer16_sample254_color,0,61,1,8,1,k1,False,0.4284217655658722,timesformer,autsl
signer35_sample286_color,0,61,1,8,1,k1,False,0.3733029365539551,timesformer,autsl
signer25_sample285_color,0,53,1,8,1,k1,False,0.3321952223777771,timesformer,autsl
signer18_sample482_color,0,67,1,8,1,k1,False,0.3454555571079254,timesformer,autsl
signer16_sample365_color,0,58,1,8,1,k1,False,0.47612178325653076,timesformer,autsl
signer11_sample66_color,0,49,1,8,1,k1,False,0.5549042820930481,timesformer,autsl
signer1_sample1090_color,0,58,1,8,1,k1,False,0.3402756452560425,timesformer,autsl
signer18_sample5_color,0,72,1,8,1,k1,False,0.3423198461532593,timesformer,autsl
signer1_sample1094_color,0,61,1,8,1,k1,False,0.3370323181152344,timesformer,autsl
signer25_sample431_color,0,56,1,8,1,k1,False,0.29511091113090515,timesformer,autsl
signer25_sample372_color,1,58,1,8,1,k1,False,0.31082239747047424,timesformer,autsl
signer18_sample243_color,1,55,1,8,1,k1,False,0.2696835696697235,timesformer,autsl
signer35_sample603_color,1,55,1,8,1,k1,False,0.35943612456321716,timesformer,autsl
signer18_sample436_color,1,61,1,8,1,k1,False,0.25291311740875244,timesformer,autsl
signer11_sample397_color,1,38,1,8,1,k1,False,0.5004251599311829,timesformer,autsl
signer1_sample936_color,1,55,1,8,1,k1,False,0.468910813331604,timesformer,autsl
signer16_sample330_color,1,62,1,8,1,k1,False,0.49185317754745483,timesformer,autsl
signer1_sample57_color,1,51,1,8,1,k1,False,0.4715605080127716,timesformer,autsl
