coverage,stride,top1,n,model,dataset
10,1,0.6336633663366337,2020,slowfast_r50,ucf101
10,2,0.6584158415841584,2020,slowfast_r50,ucf101
10,4,0.6311881188118812,2020,slowfast_r50,ucf101
10,8,0.5658415841584158,2020,slowfast_r50,ucf101
10,16,0.49306930693069306,2020,slowfast_r50,ucf101
25,1,0.7341584158415841,2020,slowfast_r50,ucf101
25,2,0.749009900990099,2020,slowfast_r50,ucf101
25,4,0.7475247524752475,2020,slowfast_r50,ucf101
25,8,0.6742574257425743,2020,slowfast_r50,ucf101
25,16,0.593069306930693,2020,slowfast_r50,ucf101
50,1,0.8321782178217821,2020,slowfast_r50,ucf101
50,2,0.8331683168316831,2020,slowfast_r50,ucf101
50,4,0.8297029702970297,2020,slowfast_r50,ucf101
50,8,0.7688118811881188,2020,slowfast_r50,ucf101
50,16,0.6826732673267327,2020,slowfast_r50,ucf101
75,1,0.8712871287128713,2020,slowfast_r50,ucf101
75,2,0.8722772277227723,2020,slowfast_r50,ucf101
75,4,0.8628712871287129,2020,slowfast_r50,ucf101
75,8,0.8257425742574257,2020,slowfast_r50,ucf101
75,16,0.7405940594059406,2020,slowfast_r50,ucf101
100,1,0.8747524752475248,2020,slowfast_r50,ucf101
100,2,0.8777227722772277,2020,slowfast_r50,ucf101
100,4,0.8727722772277228,2020,slowfast_r50,ucf101
100,8,0.8455445544554455,2020,slowfast_r50,ucf101
100,16,0.7752475247524753,2020,slowfast_r50,ucf101
