video_id,label_id,source_frames,distinct_frames,model_input_frames,span_pct,config,correct_top1,confidence,model,dataset
Le6xdQ2OO8w_00124,0,106,11,16,10,span10,False,0.4878697991371155,r3d_18,diving48
bl0C6d9QgIg_00021,0,51,5,16,10,span10,False,0.998931348323822,r3d_18,diving48
mGRum47TLX0_00045,0,211,16,16,10,span10,False,0.917350709438324,r3d_18,diving48
L_SB1PRgDTE_00029,0,87,9,16,10,span10,False,0.48184171319007874,r3d_18,diving48
Le6xdQ2OO8w_00154,0,113,11,16,10,span10,False,0.3965343236923218,r3d_18,diving48
Le6xdQ2OO8w_00127,0,161,16,16,10,span10,False,0.6210963129997253,r3d_18,diving48
Le6xdQ2OO8w_00121,0,110,11,16,10,span10,False,0.2521984279155731,r3d_18,diving48
Le6xdQ2OO8w_00119,0,130,13,16,10,span10,False,0.45803090929985046,r3d_18,diving48
bSsVWVfYU4w_00118,0,151,15,16,10,span10,False,0.2587343156337738,r3d_18,diving48
bl0C6d9QgIg_00022,0,96,10,16,10,span10,False,0.9001264572143555,r3d_18,diving48
bl0C6d9QgIg_00017,0,250,16,16,10,span10,False,0.8283664584159851,r3d_18,diving48
bl0C6d9QgIg_00023,0,90,9,16,10,span10,False,0.3035459816455841,r3d_18,diving48
bSsVWVfYU4w_00086,0,53,5,16,10,span10,False,0.5425107479095459,r3d_18,diving48
bSsVWVfYU4w_00169,0,141,14,16,10,span10,False,0.27342185378074646,r3d_18,diving48
MbzIpx8kAD0_00025,0,96,10,16,10,span10,False,0.5303391218185425,r3d_18,diving48
ovWCmIMMkRI_00055,0,88,9,16,10,span10,False,0.43916547298431396,r3d_18,diving48
Le6xdQ2OO8w_00139,0,150,15,16,10,span10,False,0.7605190277099609,r3d_18,diving48
Le6xdQ2OO8w_00160,0,105,10,16,10,span10,False,0.7241067290306091,r3d_18,diving48
Le6xdQ2OO8w_00120,0,96,10,16,10,span10,False,0.49273422360420227,r3d_18,diving48
zmacW6f2Tdk_00048,0,93,9,16,10,span10,False,0.20382089912891388,r3d_18,diving48
cs8g1es4vfM_00034,1,64,6,16,10,span10,False,0.20034675300121307,r3d_18,diving48
cs8g1es4vfM_00043,1,93,9,16,10,span10,False,0.32409027218818665,r3d_18,diving48
CVAfPfVFulQ_00076,1,92,9,16,10,span10,False,0.8693913817405701,r3d_18,diving48
yHo2oERGo7A_00056,1,122,12,16,10,span10,False,0.9424085021018982,r3d_18,diving48
ovWCmIMMkRI_00058,1,105,10,16,10,span10,False,0.41413643956184387,r3d_18,diving48
yHo2oERGo7A_00058,1,94,9,16,10,span10,False,0.7628183960914612,r3d_18,diving48
cs8g1es4vfM_00056,1,102,10,16,10,span10,False,0.7329003214836121,r3d_18,diving48
SbzcCzXjYSU_00049,1,87,9,16,10,span10,False,0.7380955815315247,r3d_18,diving48
cs8g1es4vfM_00010,1,77,8,16,10,span10,False,0.6409837603569031,r3d_18,diving48
ovWCmIMMkRI_00034,1,92,9,16,10,span10,False,0.3254494369029999,r3d_18,diving48
yHo2oERGo7A_00057,1,102,10,16,10,span10,False,0.6445894241333008,r3d_18,diving48
SbzcCzXjYSU_00056,1,109,11,16,10,span10,False,0.5657251477241516,r3d_18,diving48
jMEYIEYkpY0_00103,1,140,14,16,10,span10,False,0.27771884202957153,r3d_18,diving48
ovWCmIMMkRI_00033,1,72,7,16,10,span10,False,0.2722071707248688,r3d_18,diving48
ovWCmIMMkRI_00057,1,102,10,16,10,span10,False,0.2975926399230957,r3d_18,diving48
MbzIpx8kAD0_00065,1,164,16,16,10,span10,False,0.3091472089290619,r3d_18,diving48
cs8g1es4vfM_00033,1,99,10,16,10,span10,False,0.228267103433609,r3d_18,diving48
cs8g1es4vfM_00032,1,155,16,16,10,span10,False,0.272527813911438,r3d_18,diving48
ovWCmIMMkRI_00056,1,90,9,16,10,span10,False,0.7099159359931946,r3d_18,diving48
yHo2oERGo7A_00088,1,114,11,16,10,span10,False,0.9042423367500305,r3d_18,diving48
zmacW6f2Tdk_00058,2,126,13,16,10,span10,False,0.21725553274154663,r3d_18,diving48
rRw7peH60Yw_00032,2,128,13,16,10,span10,False,0.42623671889305115,r3d_18,diving48
zmacW6f2Tdk_00057,2,127,13,16,10,span10,False,0.8556135296821594,r3d_18,diving48
Le6xdQ2OO8w_00215,3,70,7,16,10,span10,False,0.1875520497560501,r3d_18,diving48
Le6xdQ2OO8w_00201,3,133,13,16,10,span10,False,0.4281785190105438,r3d_18,diving48
zmacW6f2Tdk_00039,3,96,10,16,10,span10,True,0.248911052942276,r3d_18,diving48
Jud-06v5Ghw_00001,3,115,12,16,10,span10,False,0.7469803690910339,r3d_18,diving48
Le6xdQ2OO8w_00249,3,86,9,16,10,span10,False,0.8654106259346008,r3d_18,diving48
Le6xdQ2OO8w_00256,3,60,6,16,10,span10,False,0.2735430896282196,r3d_18,diving48
jMEYIEYkpY0_00031,3,117,12,16,10,span10,False,0.6620016694068909,r3d_18,diving48
Le6xdQ2OO8w_00202,3,105,10,16,10,span10,False,0.9279589653015137,r3d_18,diving48
CVAfPfVFulQ_00079,3,41,4,16,10,span10,False,0.2855038642883301,r3d_18,diving48
CVAfPfVFulQ_00084,3,71,7,16,10,span10,False,0.4380345940589905,r3d_18,diving48
yHo2oERGo7A_00006,3,61,6,16,10,span10,False,0.9968315958976746,r3d_18,diving48
SbzcCzXjYSU_00020,3,62,6,16,10,span10,False,0.7678501605987549,r3d_18,diving48
jMEYIEYkpY0_00030,3,113,11,16,10,span10,False,0.14617280662059784,r3d_18,diving48
Le6xdQ2OO8w_00172,3,105,10,16,10,span10,False,0.3657686114311218,r3d_18,diving48
Le6xdQ2OO8w_00228,3,76,8,16,10,span10,False,0.4386952519416809,r3d_18,diving48
roFeEJPgJD8_00038,3,79,8,16,10,span10,True,0.212391659617424,r3d_18,diving48
jMEYIEYkpY0_00029,3,189,16,16,10,span10,False,0.9679152369499207,r3d_18,diving48
Le6xdQ2OO8w_00226,3,98,10,16,10,span10,False,0.7574019432067871,r3d_18,diving48
zmacW6f2Tdk_00040,3,131,13,16,10,span10,False,0.4475422203540802,r3d_18,diving48
Le6xdQ2OO8w_00229,3,109,11,16,10,span10,False,0.2489500194787979,r3d_18,diving48
CVAfPfVFulQ_00080,4,65,6,16,10,span10,False,0.7109017372131348,r3d_18,diving48
Le6xdQ2OO8w_00234,4,203,16,16,10,span10,False,0.3920644521713257,r3d_18,diving48
Le6xdQ2OO8w_00194,4,122,12,16,10,span10,False,0.4700496792793274,r3d_18,diving48
CVAfPfVFulQ_00063,4,124,12,16,10,span10,False,0.8778627514839172,r3d_18,diving48
bSsVWVfYU4w_00126,4,152,15,16,10,span10,True,0.3844427168369293,r3d_18,diving48
MbzIpx8kAD0_00057,4,137,14,16,10,span10,False,0.3508395850658417,r3d_18,diving48
Le6xdQ2OO8w_00235,4,183,16,16,10,span10,False,0.43666741251945496,r3d_18,diving48
Le6xdQ2OO8w_00248,4,101,10,16,10,span10,False,0.5117141008377075,r3d_18,diving48
Le6xdQ2OO8w_00214,4,75,8,16,10,span10,False,0.3996833562850952,r3d_18,diving48
Le6xdQ2OO8w_00179,4,65,6,16,10,span10,False,0.35538285970687866,r3d_18,diving48
L2tKML4URG8_00012,4,53,5,16,10,span10,False,0.6362758278846741,r3d_18,diving48
MbzIpx8kAD0_00059,4,71,7,16,10,span10,False,0.8032097220420837,r3d_18,diving48
L2tKML4URG8_00013,4,101,10,16,10,span10,False,0.178385928273201,r3d_18,diving48
Le6xdQ2OO8w_00180,4,73,7,16,10,span10,False,0.966924786567688,r3d_18,diving48
bSsVWVfYU4w_00127,4,106,11,16,10,span10,False,0.3907896876335144,r3d_18,diving48
Le6xdQ2OO8w_00193,4,105,10,16,10,span10,False,0.291573166847229,r3d_18,diving48
bSsVWVfYU4w_00162,4,187,16,16,10,span10,False,0.3432498872280121,r3d_18,diving48
bSsVWVfYU4w_00163,4,135,14,16,10,span10,False,0.2652698755264282,r3d_18,diving48
Le6xdQ2OO8w_00253,4,57,6,16,10,span10,False,0.8192412853240967,r3d_18,diving48
mGRum47TLX0_00047,4,74,7,16,10,span10,False,0.5693978071212769,r3d_18,diving48
roFeEJPgJD8_00016,5,128,13,16,10,span10,False,0.6105248332023621,r3d_18,diving48
zBXtMcI41z8_00026,5,59,6,16,10,span10,False,0.8768285512924194,r3d_18,diving48
sFO6XlfgxNQ_00119,5,87,9,16,10,span10,False,0.8913663625717163,r3d_18,diving48
sFO6XlfgxNQ_00103,5,79,8,16,10,span10,False,0.46764376759529114,r3d_18,diving48
zBXtMcI41z8_00073,5,103,10,16,10,span10,False,0.3167164623737335,r3d_18,diving48
sFO6XlfgxNQ_00061,5,183,16,16,10,span10,False,0.3661874830722809,r3d_18,diving48
sFO6XlfgxNQ_00109,5,60,6,16,10,span10,False,0.40677082538604736,r3d_18,diving48
sFO6XlfgxNQ_00117,5,120,12,16,10,span10,False,0.6409693360328674,r3d_18,diving48
zBXtMcI41z8_00074,5,81,8,16,10,span10,False,0.761296272277832,r3d_18,diving48
sFO6XlfgxNQ_00116,5,206,16,16,10,span10,False,0.22589027881622314,r3d_18,diving48
sFO6XlfgxNQ_00120,5,116,12,16,10,span10,False,0.4983085095882416,r3d_18,diving48
zBXtMcI41z8_00110,5,72,7,16,10,span10,False,0.3261277377605438,r3d_18,diving48
sFO6XlfgxNQ_00056,5,159,16,16,10,span10,False,0.27557456493377686,r3d_18,diving48
jMEYIEYkpY0_00092,5,131,13,16,10,span10,False,0.8251924514770508,r3d_18,diving48
zBXtMcI41z8_00028,5,59,6,16,10,span10,False,0.7564567923545837,r3d_18,diving48
jMEYIEYkpY0_00090,5,96,10,16,10,span10,False,0.645972728729248,r3d_18,diving48
sFO6XlfgxNQ_00104,5,186,16,16,10,span10,False,0.3164234757423401,r3d_18,diving48
sFO6XlfgxNQ_00111,5,197,16,16,10,span10,False,0.7376332879066467,r3d_18,diving48
zBXtMcI41z8_00109,5,95,10,16,10,span10,False,0.5612056255340576,r3d_18,diving48
zBXtMcI41z8_00027,5,73,7,16,10,span10,False,0.30807939171791077,r3d_18,diving48
zBXtMcI41z8_00072,6,105,10,16,10,span10,False,0.4980349540710449,r3d_18,diving48
zBXtMcI41z8_00067,6,59,6,16,10,span10,False,0.5996078848838806,r3d_18,diving48
qD3IMtAanSg_00067,6,57,6,16,10,span10,False,0.917061448097229,r3d_18,diving48
qD3IMtAanSg_00069,6,102,10,16,10,span10,False,0.6221875548362732,r3d_18,diving48
qD3IMtAanSg_00130,6,70,7,16,10,span10,False,0.8745176792144775,r3d_18,diving48
qD3IMtAanSg_00021,6,68,7,16,10,span10,False,0.3039989471435547,r3d_18,diving48
qD3IMtAanSg_00060,6,220,16,16,10,span10,False,0.18539875745773315,r3d_18,diving48
qD3IMtAanSg_00092,6,154,15,16,10,span10,False,0.2415873408317566,r3d_18,diving48
qD3IMtAanSg_00061,6,127,13,16,10,span10,False,0.42288732528686523,r3d_18,diving48
zBXtMcI41z8_00071,6,99,10,16,10,span10,False,0.7451531887054443,r3d_18,diving48
zBXtMcI41z8_00070,6,122,12,16,10,span10,False,0.8106287121772766,r3d_18,diving48
zBXtMcI41z8_00068,6,90,9,16,10,span10,False,0.8827766180038452,r3d_18,diving48
qD3IMtAanSg_00074,6,245,16,16,10,span10,False,0.32708239555358887,r3d_18,diving48
qD3IMtAanSg_00023,6,85,8,16,10,span10,False,0.34154102206230164,r3d_18,diving48
zBXtMcI41z8_00069,6,100,10,16,10,span10,False,0.8078395128250122,r3d_18,diving48
qD3IMtAanSg_00059,6,152,15,16,10,span10,False,0.6605013608932495,r3d_18,diving48
qD3IMtAanSg_00073,6,101,10,16,10,span10,False,0.5649824738502502,r3d_18,diving48
qD3IMtAanSg_00068,6,181,16,16,10,span10,False,0.6586722731590271,r3d_18,diving48
qD3IMtAanSg_00091,6,108,11,16,10,span10,False,0.3716757893562317,r3d_18,diving48
qD3IMtAanSg_00075,6,191,16,16,10,span10,False,0.26267728209495544,r3d_18,diving48
zmacW6f2Tdk_00027,7,97,10,16,10,span10,False,0.32109394669532776,r3d_18,diving48
qD3IMtAanSg_00029,7,71,7,16,10,span10,False,0.7335968613624573,r3d_18,diving48
k71Cc-Sm-Mg_00169,7,122,12,16,10,span10,False,0.8927376866340637,r3d_18,diving48
TMJ1XIZBRW4_00036,7,53,5,16,10,span10,False,0.3617199659347534,r3d_18,diving48
k71Cc-Sm-Mg_00170,7,122,12,16,10,span10,False,0.8139781951904297,r3d_18,diving48
Le6xdQ2OO8w_00124,0,106,16,16,25,span25,False,0.23072567582130432,r3d_18,diving48
bl0C6d9QgIg_00021,0,51,13,16,25,span25,False,0.9337185621261597,r3d_18,diving48
mGRum47TLX0_00045,0,211,16,16,25,span25,False,0.9563100337982178,r3d_18,diving48
L_SB1PRgDTE_00029,0,87,16,16,25,span25,False,0.24361948668956757,r3d_18,diving48
Le6xdQ2OO8w_00154,0,113,16,16,25,span25,False,0.27449366450309753,r3d_18,diving48
