coverage,stride,top1,n,model,dataset
10,1,0.0524899057873485,743,videomae,diving48
10,2,0.0511440107671601,743,videomae,diving48
10,4,0.0497981157469717,743,videomae,diving48
10,8,0.0336473755047106,743,videomae,diving48
10,16,0.0269179004037685,743,videomae,diving48
25,1,0.0672947510094212,743,videomae,diving48
25,2,0.0767160161507402,743,videomae,diving48
25,4,0.0807537012113055,743,videomae,diving48
25,8,0.0524899057873485,743,videomae,diving48
25,16,0.0417227456258411,743,videomae,diving48
50,1,0.234185733512786,743,videomae,diving48
50,2,0.224764468371467,743,videomae,diving48
50,4,0.2166890982503364,743,videomae,diving48
50,8,0.1574697173620457,743,videomae,diving48
50,16,0.0834454912516823,743,videomae,diving48
75,1,0.3445491251682369,743,videomae,diving48
75,2,0.3351278600269179,743,videomae,diving48
75,4,0.3445491251682369,743,videomae,diving48
75,8,0.2422611036339165,743,videomae,diving48
75,16,0.1305518169582772,743,videomae,diving48
100,1,0.3647375504710632,743,videomae,diving48
100,2,0.3566621803499327,743,videomae,diving48
100,4,0.3539703903095558,743,videomae,diving48
100,8,0.3055181695827725,743,videomae,diving48
100,16,0.1790040376850605,743,videomae,diving48
