tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.0,4,8,0.1303921568627451,4.0,0.0,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.0
0.010101010101010102,4,8,0.1303921568627451,4.0,0.0,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.0
0.020202020202020204,4,8,0.1303921568627451,4.0,0.0,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.0
0.030303030303030304,4,8,0.1303921568627451,4.0,0.0,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.0
0.04040404040404041,4,8,0.1303921568627451,4.0,0.0,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.0
0.05050505050505051,4,8,0.1303921568627451,4.0,0.0,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.0
0.06060606060606061,4,8,0.1303921568627451,4.0,0.0,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.0
0.07070707070707072,4,8,0.1303921568627451,4.003921568627451,0.000980392156862745,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.0
0.08080808080808081,4,8,0.1303921568627451,4.007843137254902,0.00196078431372549,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.0
0.09090909090909091,4,8,0.13137254901960785,4.027450980392157,0.006862745098039216,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.0009803921568627416
0.10101010101010102,4,8,0.13137254901960785,4.043137254901961,0.010784313725490196,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.0009803921568627416
0.11111111111111112,4,8,0.1323529411764706,4.070588235294117,0.01764705882352941,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.0019607843137254832
0.12121212121212122,4,8,0.13137254901960785,4.113725490196078,0.028431372549019607,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.0009803921568627416
0.13131313131313133,4,8,0.13137254901960785,4.133333333333334,0.03333333333333333,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.0009803921568627416
0.14141414141414144,4,8,0.13333333333333333,4.1686274509803924,0.04215686274509804,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.002941176470588225
0.15151515151515152,4,8,0.13529411764705881,4.207843137254902,0.05196078431372549,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.004901960784313708
0.16161616161616163,4,8,0.13823529411764707,4.270588235294118,0.06764705882352941,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.00784313725490196
0.17171717171717174,4,8,0.13823529411764707,4.345098039215686,0.08627450980392157,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.00784313725490196
0.18181818181818182,4,8,0.14019607843137255,4.3882352941176475,0.09705882352941177,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.009803921568627444
0.19191919191919193,4,8,0.14313725490196078,4.466666666666667,0.11666666666666667,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.012745098039215669
0.20202020202020204,4,8,0.14215686274509803,4.513725490196078,0.1284313725490196,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.011764705882352927
0.21212121212121213,4,8,0.14607843137254903,4.576470588235294,0.14411764705882352,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.01568627450980392
0.22222222222222224,4,8,0.14705882352941177,4.650980392156863,0.1627450980392157,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.016666666666666663
0.23232323232323235,4,8,0.15098039215686274,4.737254901960784,0.1843137254901961,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.02058823529411763
0.24242424242424243,4,8,0.15490196078431373,4.811764705882353,0.20294117647058824,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.024509803921568624
0.25252525252525254,4,8,0.15588235294117647,4.87843137254902,0.2196078431372549,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.025490196078431365
0.26262626262626265,4,8,0.15784313725490196,4.949019607843137,0.2372549019607843,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.02745098039215685
0.27272727272727276,4,8,0.1607843137254902,5.019607843137255,0.2549019607843137,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.0303921568627451
0.2828282828282829,4,8,0.16372549019607843,5.078431372549019,0.2696078431372549,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.033333333333333326
0.29292929292929293,4,8,0.1627450980392157,5.145098039215687,0.28627450980392155,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.032352941176470584
0.30303030303030304,4,8,0.16568627450980392,5.227450980392157,0.30686274509803924,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.03529411764705881
0.31313131313131315,4,8,0.17058823529411765,5.290196078431372,0.32254901960784316,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.040196078431372545
0.32323232323232326,4,8,0.17058823529411765,5.333333333333333,0.3333333333333333,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.040196078431372545
0.33333333333333337,4,8,0.17352941176470588,5.392156862745098,0.3480392156862745,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.04313725490196077
0.3434343434343435,4,8,0.17352941176470588,5.447058823529412,0.36176470588235293,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.04313725490196077
0.3535353535353536,4,8,0.17450980392156862,5.5058823529411764,0.3764705882352941,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.04411764705882351
0.36363636363636365,4,8,0.17549019607843136,5.56078431372549,0.39019607843137255,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.04509803921568625
0.37373737373737376,4,8,0.1784313725490196,5.623529411764705,0.40588235294117647,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.048039215686274506
0.38383838383838387,4,8,0.17745098039215687,5.658823529411765,0.4147058823529412,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.047058823529411764
0.393939393939394,4,8,0.1784313725490196,5.701960784313726,0.42549019607843136,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.048039215686274506
0.4040404040404041,4,8,0.1784313725490196,5.76078431372549,0.44019607843137254,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.048039215686274506
0.4141414141414142,4,8,0.1784313725490196,5.803921568627451,0.45098039215686275,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.048039215686274506
0.42424242424242425,4,8,0.18235294117647058,5.870588235294117,0.4676470588235294,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.05196078431372547
0.43434343434343436,4,8,0.18333333333333332,5.933333333333334,0.48333333333333334,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.052941176470588214
0.4444444444444445,4,8,0.1843137254901961,5.964705882352941,0.49117647058823527,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,0.05392156862745098
0.4545454545454546,4,8,0.1843137254901961,6.011764705882353,0.5029411764705882,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.017647058823529405
0.4646464646464647,4,8,0.18529411764705883,6.08235294117647,0.5205882352941177,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.016666666666666663
0.4747474747474748,4,8,0.18333333333333332,6.176470588235294,0.5441176470588235,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.018627450980392174
0.48484848484848486,4,8,0.18333333333333332,6.203921568627451,0.5509803921568628,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.018627450980392174
0.494949494949495,4,8,0.18333333333333332,6.231372549019608,0.557843137254902,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.018627450980392174
0.5050505050505051,4,8,0.18529411764705883,6.2823529411764705,0.5705882352941176,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.016666666666666663
0.5151515151515152,4,8,0.18529411764705883,6.317647058823529,0.5794117647058824,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.016666666666666663
0.5252525252525253,4,8,0.18627450980392157,6.376470588235295,0.5941176470588235,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.01568627450980392
0.5353535353535354,4,8,0.18725490196078431,6.423529411764706,0.6058823529411764,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.01470588235294118
0.5454545454545455,4,8,0.18627450980392157,6.466666666666667,0.6166666666666667,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.01568627450980392
0.5555555555555556,4,8,0.18725490196078431,6.513725490196078,0.6284313725490196,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.01470588235294118
0.5656565656565657,4,8,0.18627450980392157,6.552941176470588,0.638235294117647,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.01568627450980392
0.5757575757575758,4,8,0.18627450980392157,6.6,0.65,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.01568627450980392
0.5858585858585859,4,8,0.18725490196078431,6.631372549019608,0.657843137254902,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.01470588235294118
0.595959595959596,4,8,0.18725490196078431,6.670588235294118,0.6676470588235294,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.01470588235294118
0.6060606060606061,4,8,0.18823529411764706,6.737254901960784,0.6843137254901961,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.013725490196078438
0.6161616161616162,4,8,0.18725490196078431,6.752941176470588,0.6882352941176471,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.01470588235294118
0.6262626262626263,4,8,0.18627450980392157,6.788235294117647,0.6970588235294117,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.01568627450980392
0.6363636363636365,4,8,0.18627450980392157,6.815686274509804,0.703921568627451,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.01568627450980392
0.6464646464646465,4,8,0.18725490196078431,6.847058823529411,0.711764705882353,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.01470588235294118
0.6565656565656566,4,8,0.18823529411764706,6.886274509803922,0.7215686274509804,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.013725490196078438
0.6666666666666667,4,8,0.19019607843137254,6.929411764705883,0.7323529411764705,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.011764705882352955
0.6767676767676768,4,8,0.19019607843137254,6.976470588235294,0.7441176470588236,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.011764705882352955
0.686868686868687,4,8,0.19117647058823528,7.011764705882353,0.7529411764705882,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.010784313725490213
0.696969696969697,4,8,0.19215686274509805,7.023529411764706,0.7558823529411764,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.009803921568627444
0.7070707070707072,4,8,0.19215686274509805,7.047058823529412,0.7617647058823529,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.009803921568627444
0.7171717171717172,4,8,0.19411764705882353,7.070588235294117,0.7676470588235295,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.00784313725490196
0.7272727272727273,4,8,0.19411764705882353,7.098039215686274,0.7745098039215687,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.00784313725490196
0.7373737373737375,4,8,0.19607843137254902,7.149019607843138,0.7872549019607843,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.0058823529411764774
0.7474747474747475,4,8,0.19705882352941176,7.192156862745098,0.7980392156862746,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.004901960784313736
0.7575757575757577,4,8,0.1980392156862745,7.211764705882353,0.8029411764705883,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.003921568627450994
0.7676767676767677,4,8,0.1980392156862745,7.231372549019608,0.807843137254902,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.003921568627450994
0.7777777777777778,4,8,0.1980392156862745,7.254901960784314,0.8137254901960784,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.003921568627450994
0.787878787878788,4,8,0.1980392156862745,7.286274509803921,0.8215686274509804,r2plus1d_18_epic_kitchens_full_e10_a100,epic_kitchens,-0.003921568627450994
