video_id,label_id,source_frames,distinct_frames,model_input_frames,k,config,correct_top1,confidence,model,dataset
vp15_run1_2018-05-30-13-05-35_10394_10415,0,21,1,32,1,k1,False,0.18632464110851288,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_6012_6033,0,21,1,32,1,k1,False,0.4684445559978485,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_5966_6012,0,47,1,32,1,k1,False,0.513187825679779,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_3887_3915,0,29,1,32,1,k1,False,0.24512632191181183,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_3842_3887,0,45,1,32,1,k1,False,0.693172037601471,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_10300_10347,0,46,1,32,1,k1,False,0.21164467930793762,slowfast_r50,driveact
vp15_run2_2018-05-30-13-34-33_5786_5802,0,17,1,32,1,k1,False,0.34485065937042236,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_16271_16309,0,38,1,32,1,k1,False,0.46489575505256653,slowfast_r50,driveact
vp15_run2_2018-05-30-13-34-33_6488_6516,0,29,1,32,1,k1,False,0.18719962239265442,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_10347_10394,0,47,1,32,1,k1,False,0.2125007063150406,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_12052_12093,0,40,1,32,1,k1,False,0.34903326630592346,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_20272_20317,0,44,1,32,1,k1,False,0.4006577730178833,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_5045_5090,0,45,1,32,1,k1,False,0.3426269292831421,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_104_124,1,20,1,32,1,k1,False,0.21428436040878296,slowfast_r50,driveact
vp15_run2_2018-05-30-13-34-33_169_183,1,13,1,32,1,k1,False,0.15953591465950012,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_144_160,1,17,1,32,1,k1,False,0.22887840867042542,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_114_128,1,14,1,32,1,k1,False,0.20581600069999695,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_24557_24581,2,24,1,32,1,k1,True,0.5527737140655518,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_18818_18841,2,23,1,32,1,k1,True,0.5487042665481567,slowfast_r50,driveact
vp15_run2_2018-05-30-13-34-33_19707_19726,2,20,1,32,1,k1,True,0.49514126777648926,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_22339_22349,2,10,1,32,1,k1,True,0.6294653415679932,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_23166_23211,3,45,1,32,1,k1,False,0.42143702507019043,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_13691_13733,3,42,1,32,1,k1,False,0.9480245113372803,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_6441_6476,3,35,1,32,1,k1,False,0.9604905247688293,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_23211_23244,3,33,1,32,1,k1,False,0.37508514523506165,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_23119_23166,3,46,1,32,1,k1,False,0.5872634649276733,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_6768_6800,3,32,1,32,1,k1,False,0.86876380443573,slowfast_r50,driveact
vp15_run2_2018-05-30-13-34-33_7678_7702,3,23,1,32,1,k1,False,0.358188658952713,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_20205_20251,4,47,1,32,1,k1,False,0.6364783644676208,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_20115_20160,4,45,1,32,1,k1,False,0.4022411108016968,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_3770_3816,4,47,1,32,1,k1,False,0.24242186546325684,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_16194_16240,4,47,1,32,1,k1,False,0.19752413034439087,slowfast_r50,driveact
vp15_run2_2018-05-30-13-34-33_6443_6488,4,45,1,32,1,k1,False,0.16780513525009155,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_5918_5963,4,45,1,32,1,k1,False,0.7193986177444458,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_4994_5040,4,47,1,32,1,k1,False,0.2975550889968872,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_10269_10300,4,32,1,32,1,k1,True,0.7973325848579407,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_4554_4563,4,9,1,32,1,k1,False,0.16956143081188202,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_3816_3842,4,26,1,32,1,k1,False,0.6055722832679749,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_10223_10269,4,47,1,32,1,k1,False,0.39842522144317627,slowfast_r50,driveact
vp15_run2_2018-05-30-13-34-33_5728_5773,4,44,1,32,1,k1,False,0.3701171278953552,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_5873_5918,4,45,1,32,1,k1,False,0.44852375984191895,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_20160_20205,4,45,1,32,1,k1,False,0.2728717029094696,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_12044_12052,4,8,1,32,1,k1,False,0.5236635804176331,slowfast_r50,driveact
vp15_run2_2018-05-30-13-34-33_5773_5786,4,13,1,32,1,k1,True,0.15633243322372437,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_16240_16271,4,31,1,32,1,k1,False,0.5934535264968872,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_20251_20272,4,20,1,32,1,k1,False,0.7305380702018738,slowfast_r50,driveact
vp15_run1_2018-05-30-13-05-35_4508_4554,4,47,1,32,1,k1,False,0.30101343989372253,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_11998_12044,4,46,1,32,1,k1,False,0.8012383580207825,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_17604_17649,5,45,1,32,1,k1,False,0.13897907733917236,slowfast_r50,driveact
vp15_run2_2018-05-30-13-34-33_5597_5627,5,30,1,32,1,k1,False,0.3588431477546692,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_20057_20102,5,45,1,32,1,k1,True,0.2404721975326538,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_17724_17771,5,47,1,32,1,k1,True,0.6618168354034424,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_17453_17498,5,45,1,32,1,k1,False,0.2597495913505554,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_20467_20513,5,46,1,32,1,k1,True,0.8610355854034424,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_15688_15699,5,10,1,32,1,k1,True,0.986585259437561,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_17863_17908,5,44,1,32,1,k1,True,0.7618277072906494,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_20513_20558,5,45,1,32,1,k1,False,0.5396510362625122,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_18091_18136,5,44,1,32,1,k1,True,0.6356905698776245,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_17831_17876,5,45,1,32,1,k1,False,0.7981539368629456,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_15551_15597,5,47,1,32,1,k1,True,0.9900162816047668,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_18689_18734,5,45,1,32,1,k1,False,0.7903054356575012,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_17649_17694,5,45,1,32,1,k1,True,0.3765251934528351,slowfast_r50,driveact
vp14_run1_2018-05-30-10-11-09_19691_19738,5,47,1,32,1,k1,False,0.20155557990074158,slowfast_r50,driveact
vp14_run2_2018-05-30-10-42-33_17694_17739,5,45,1,32,1,k1,True,0.46023669838905334,slowfast_r50,driveact
