video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
210300,0,52,1,8,1,point,k1_point,False,0.9990266561508179,timesformer,ssv2
197315,2,49,1,8,1,point,k1_point,False,0.27698948979377747,timesformer,ssv2
218883,3,44,1,8,1,point,k1_point,False,0.9608863592147827,timesformer,ssv2
30133,4,61,1,8,1,point,k1_point,False,0.995770275592804,timesformer,ssv2
186406,6,66,1,8,1,point,k1_point,False,0.9864547252655029,timesformer,ssv2
210300,0,52,1,8,1,box,k1_box,False,0.37065866589546204,timesformer,ssv2
197315,2,49,1,8,1,box,k1_box,False,0.38763150572776794,timesformer,ssv2
218883,3,44,1,8,1,box,k1_box,False,0.31850844621658325,timesformer,ssv2
30133,4,61,1,8,1,box,k1_box,False,0.49182945489883423,timesformer,ssv2
186406,6,66,1,8,1,box,k1_box,False,0.9857263565063477,timesformer,ssv2
210300,0,52,2,8,2,point,k2_point,False,0.9950827360153198,timesformer,ssv2
197315,2,49,2,8,2,point,k2_point,False,0.9145740866661072,timesformer,ssv2
218883,3,44,2,8,2,point,k2_point,False,0.17777100205421448,timesformer,ssv2
30133,4,61,2,8,2,point,k2_point,False,0.9610998034477234,timesformer,ssv2
186406,6,66,2,8,2,point,k2_point,True,0.9317180514335632,timesformer,ssv2
210300,0,52,2,8,2,box,k2_box,False,0.6259809136390686,timesformer,ssv2
197315,2,49,2,8,2,box,k2_box,False,0.6080595850944519,timesformer,ssv2
218883,3,44,2,8,2,box,k2_box,False,0.41149187088012695,timesformer,ssv2
30133,4,61,2,8,2,box,k2_box,False,0.9196629524230957,timesformer,ssv2
186406,6,66,2,8,2,box,k2_box,False,0.42598727345466614,timesformer,ssv2
210300,0,52,4,8,4,point,k4_point,False,0.8851436376571655,timesformer,ssv2
197315,2,49,4,8,4,point,k4_point,True,0.2130337953567505,timesformer,ssv2
218883,3,44,4,8,4,point,k4_point,False,0.138374924659729,timesformer,ssv2
30133,4,61,4,8,4,point,k4_point,False,0.6754952073097229,timesformer,ssv2
186406,6,66,4,8,4,point,k4_point,True,0.9985842704772949,timesformer,ssv2
210300,0,52,4,8,4,box,k4_box,False,0.8665435910224915,timesformer,ssv2
197315,2,49,4,8,4,box,k4_box,False,0.8938489556312561,timesformer,ssv2
218883,3,44,4,8,4,box,k4_box,False,0.5961793065071106,timesformer,ssv2
30133,4,61,4,8,4,box,k4_box,False,0.8525126576423645,timesformer,ssv2
186406,6,66,4,8,4,box,k4_box,True,0.9552752375602722,timesformer,ssv2
210300,0,52,8,8,8,point,k8_point,False,0.5401470065116882,timesformer,ssv2
197315,2,49,8,8,8,point,k8_point,True,0.725761890411377,timesformer,ssv2
218883,3,44,8,8,8,point,k8_point,True,0.7544801235198975,timesformer,ssv2
30133,4,61,8,8,8,point,k8_point,False,0.8577099442481995,timesformer,ssv2
186406,6,66,8,8,8,point,k8_point,True,0.9627087712287903,timesformer,ssv2
210300,0,52,8,8,8,box,k8_box,True,0.5323889255523682,timesformer,ssv2
197315,2,49,8,8,8,box,k8_box,False,0.21493366360664368,timesformer,ssv2
218883,3,44,8,8,8,box,k8_box,True,0.8022823929786682,timesformer,ssv2
