coverage,stride,top1,n,model,dataset
10,1,0.013128112267994568,4418,mc3_18,autsl
10,2,0.01041195110909914,4418,mc3_18,autsl
10,4,0.008601177003168854,4418,mc3_18,autsl
10,8,0.0074694431869624265,4418,mc3_18,autsl
10,16,0.0074694431869624265,4418,mc3_18,autsl
25,1,0.04843820733363513,4418,mc3_18,autsl
25,2,0.05432322317790855,4418,mc3_18,autsl
25,4,0.03123585332729742,4418,mc3_18,autsl
25,8,0.019692168401991852,4418,mc3_18,autsl
25,16,0.013807152557718425,4418,mc3_18,autsl
50,1,0.3626075147125396,4418,mc3_18,autsl
50,2,0.37324581258488004,4418,mc3_18,autsl
50,4,0.2978723404255319,4418,mc3_18,autsl
50,8,0.1498415572657311,4418,mc3_18,autsl
50,16,0.07967406066093255,4418,mc3_18,autsl
75,1,0.6068356722498869,4418,mc3_18,autsl
75,2,0.6018560434585786,4418,mc3_18,autsl
75,4,0.5898596650067904,4418,mc3_18,autsl
75,8,0.31462200090538706,4418,mc3_18,autsl
75,16,0.13196016296966953,4418,mc3_18,autsl
100,1,0.6373924852874604,4418,mc3_18,autsl
100,2,0.6317338162064282,4418,mc3_18,autsl
100,4,0.6179266636487099,4418,mc3_18,autsl
100,8,0.3632865550022635,4418,mc3_18,autsl
100,16,0.0819375282933454,4418,mc3_18,autsl
