coverage,stride,top1,n,model,dataset
10,1,0.029411764705882353,1020,videomamba,epic_kitchens
10,2,0.029411764705882353,1020,videomamba,epic_kitchens
10,4,0.025490196078431372,1020,videomamba,epic_kitchens
10,8,0.025490196078431372,1020,videomamba,epic_kitchens
10,16,0.026470588235294117,1020,videomamba,epic_kitchens
25,1,0.029411764705882353,1020,videomamba,epic_kitchens
25,2,0.030392156862745098,1020,videomamba,epic_kitchens
25,4,0.030392156862745098,1020,videomamba,epic_kitchens
25,8,0.03235294117647059,1020,videomamba,epic_kitchens
25,16,0.029411764705882353,1020,videomamba,epic_kitchens
50,1,0.03333333333333333,1020,videomamba,epic_kitchens
50,2,0.03137254901960784,1020,videomamba,epic_kitchens
50,4,0.03333333333333333,1020,videomamba,epic_kitchens
50,8,0.030392156862745098,1020,videomamba,epic_kitchens
50,16,0.029411764705882353,1020,videomamba,epic_kitchens
75,1,0.03431372549019608,1020,videomamba,epic_kitchens
75,2,0.03333333333333333,1020,videomamba,epic_kitchens
75,4,0.03235294117647059,1020,videomamba,epic_kitchens
75,8,0.028431372549019607,1020,videomamba,epic_kitchens
75,16,0.03333333333333333,1020,videomamba,epic_kitchens
100,1,0.03235294117647059,1020,videomamba,epic_kitchens
100,2,0.03137254901960784,1020,videomamba,epic_kitchens
100,4,0.03529411764705882,1020,videomamba,epic_kitchens
100,8,0.03235294117647059,1020,videomamba,epic_kitchens
100,16,0.03333333333333333,1020,videomamba,epic_kitchens
