coverage,stride,top1,n,model,dataset
10,1,0.07909604519774012,177,videomae,ssv2
10,2,0.02824858757062147,177,videomae,ssv2
10,4,0.022598870056497175,177,videomae,ssv2
10,8,0.01694915254237288,177,videomae,ssv2
10,16,0.01694915254237288,177,videomae,ssv2
25,1,0.11864406779661017,177,videomae,ssv2
25,2,0.10734463276836158,177,videomae,ssv2
25,4,0.07909604519774012,177,videomae,ssv2
25,8,0.03954802259887006,177,videomae,ssv2
25,16,0.022598870056497175,177,videomae,ssv2
50,1,0.3559322033898305,177,videomae,ssv2
50,2,0.2655367231638418,177,videomae,ssv2
50,4,0.20903954802259886,177,videomae,ssv2
50,8,0.1016949152542373,177,videomae,ssv2
50,16,0.03954802259887006,177,videomae,ssv2
75,1,0.4293785310734463,177,videomae,ssv2
75,2,0.4689265536723164,177,videomae,ssv2
75,4,0.3785310734463277,177,videomae,ssv2
75,8,0.22598870056497175,177,videomae,ssv2
75,16,0.10734463276836158,177,videomae,ssv2
100,1,0.536723163841808,177,videomae,ssv2
100,2,0.5141242937853108,177,videomae,ssv2
100,4,0.4406779661016949,177,videomae,ssv2
100,8,0.3107344632768362,177,videomae,ssv2
100,16,0.1638418079096045,177,videomae,ssv2
