coverage,stride,top1,n
10,1,0.0340646651270207,3464
10,2,0.0265588914549653,3464
10,4,0.023960739030023,3464
10,8,0.0210739030023094,3464
10,16,0.0210739030023094,3464
25,1,0.0816974595842956,3464
25,2,0.0669745958429561,3464
25,4,0.0453233256351039,3464
25,8,0.0311778290993071,3464
25,16,0.0216512702078521,3464
50,1,0.1960613958876339,3453
50,2,0.1838448176027793,3454
50,4,0.1168643332369106,3457
50,8,0.065085334104715,3457
50,16,0.0360854503464203,3464
75,1,0.32760663507109,3376
75,2,0.3170515097690941,3378
75,4,0.2415730337078651,3382
75,8,0.1185294117647058,3400
75,16,0.0595794392523364,3424
100,1,0.362442748091603,3275
100,2,0.3596705308114704,3278
100,4,0.3159975669099756,3288
100,8,0.1501364877161055,3297
100,16,0.0786314525810324,3332
