coverage,stride,top1,n,model,dataset
10,1,0.0551816958277254,743,vivit,diving48
10,2,0.0551816958277254,743,vivit,diving48
10,4,0.0417227456258411,743,vivit,diving48
10,8,0.0430686406460296,743,vivit,diving48
10,16,0.0430686406460296,743,vivit,diving48
25,1,0.1292059219380888,743,vivit,diving48
25,2,0.0955585464333782,743,vivit,diving48
25,4,0.0767160161507402,743,vivit,diving48
25,8,0.0726783310901749,743,vivit,diving48
25,16,0.0565275908479138,743,vivit,diving48
50,1,0.2691790040376851,743,vivit,diving48
50,2,0.2664872139973082,743,vivit,diving48
50,4,0.2220726783310901,743,vivit,diving48
50,8,0.126514131897712,743,vivit,diving48
50,16,0.0834454912516823,743,vivit,diving48
75,1,0.4360699865410498,743,vivit,diving48
75,2,0.4253028263795424,743,vivit,diving48
75,4,0.3539703903095558,743,vivit,diving48
75,8,0.2449528936742934,743,vivit,diving48
75,16,0.1036339165545087,743,vivit,diving48
100,1,0.4697173620457604,743,vivit,diving48
100,2,0.4656796769851951,743,vivit,diving48
100,4,0.386271870794078,743,vivit,diving48
100,8,0.2516823687752355,743,vivit,diving48
100,16,0.1399730820995962,743,vivit,diving48
