config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.5334821428571429,448,7.993303571428571,videomamba,driveact,covstride,8
cov100_s16,0.48660714285714285,448,2.6138392857142856,videomamba,driveact,covstride,8
cov100_s2,0.5401785714285714,448,7.774553571428571,videomamba,driveact,covstride,8
cov100_s4,0.5446428571428571,448,7.205357142857143,videomamba,driveact,covstride,8
cov100_s8,0.5357142857142857,448,5.058035714285714,videomamba,driveact,covstride,8
cov10_s1,0.37276785714285715,448,3.669642857142857,videomamba,driveact,covstride,8
cov10_s16,0.36607142857142855,448,1.0,videomamba,driveact,covstride,8
cov10_s2,0.3861607142857143,448,2.0625,videomamba,driveact,covstride,8
cov10_s4,0.36830357142857145,448,1.2745535714285714,videomamba,driveact,covstride,8
cov10_s8,0.36607142857142855,448,1.0,videomamba,driveact,covstride,8
cov25_s1,0.45982142857142855,448,7.095982142857143,videomamba,driveact,covstride,8
cov25_s16,0.36607142857142855,448,1.0,videomamba,driveact,covstride,8
cov25_s2,0.4486607142857143,448,4.948660714285714,videomamba,driveact,covstride,8
cov25_s4,0.40625,448,2.5691964285714284,videomamba,driveact,covstride,8
cov25_s8,0.40848214285714285,448,1.7098214285714286,videomamba,driveact,covstride,8
cov50_s1,0.47544642857142855,448,7.752232142857143,videomamba,driveact,covstride,8
cov50_s16,0.4107142857142857,448,1.7120535714285714,videomamba,driveact,covstride,8
cov50_s2,0.46875,448,7.125,videomamba,driveact,covstride,8
cov50_s4,0.46651785714285715,448,4.986607142857143,videomamba,driveact,covstride,8
cov50_s8,0.45535714285714285,448,2.578125,videomamba,driveact,covstride,8
cov75_s1,0.5133928571428571,448,7.955357142857143,videomamba,driveact,covstride,8
cov75_s16,0.4642857142857143,448,2.4464285714285716,videomamba,driveact,covstride,8
cov75_s2,0.5178571428571429,448,7.573660714285714,videomamba,driveact,covstride,8
cov75_s4,0.5066964285714286,448,6.816964285714286,videomamba,driveact,covstride,8
cov75_s8,0.49776785714285715,448,4.107142857142857,videomamba,driveact,covstride,8
