coverage,stride,top1,n,model,dataset
10,1,0.24858757062146894,885,r2plus1d_18,hmdb51
10,2,0.2327683615819209,885,r2plus1d_18,hmdb51
10,4,0.20903954802259886,885,r2plus1d_18,hmdb51
10,8,0.18305084745762712,885,r2plus1d_18,hmdb51
10,16,0.1638418079096045,885,r2plus1d_18,hmdb51
25,1,0.42033898305084744,885,r2plus1d_18,hmdb51
25,2,0.39887005649717516,885,r2plus1d_18,hmdb51
25,4,0.296045197740113,885,r2plus1d_18,hmdb51
25,8,0.23163841807909605,885,r2plus1d_18,hmdb51
25,16,0.192090395480226,885,r2plus1d_18,hmdb51
50,1,0.6056497175141243,885,r2plus1d_18,hmdb51
50,2,0.592090395480226,885,r2plus1d_18,hmdb51
50,4,0.4824858757062147,885,r2plus1d_18,hmdb51
50,8,0.3344632768361582,885,r2plus1d_18,hmdb51
50,16,0.23615819209039549,885,r2plus1d_18,hmdb51
75,1,0.6531073446327683,885,r2plus1d_18,hmdb51
75,2,0.6497175141242938,885,r2plus1d_18,hmdb51
75,4,0.5966101694915255,885,r2plus1d_18,hmdb51
75,8,0.4350282485875706,885,r2plus1d_18,hmdb51
75,16,0.28700564971751413,885,r2plus1d_18,hmdb51
100,1,0.6677966101694915,885,r2plus1d_18,hmdb51
100,2,0.6711864406779661,885,r2plus1d_18,hmdb51
100,4,0.632768361581921,885,r2plus1d_18,hmdb51
100,8,0.503954802259887,885,r2plus1d_18,hmdb51
100,16,0.3344632768361582,885,r2plus1d_18,hmdb51
