coverage,stride,top1,n,model,dataset
10,1,0.7168316831683168,2020,r2plus1d_18,ucf101
10,2,0.7059405940594059,2020,r2plus1d_18,ucf101
10,4,0.6712871287128713,2020,r2plus1d_18,ucf101
10,8,0.600990099009901,2020,r2plus1d_18,ucf101
10,16,0.5311881188118812,2020,r2plus1d_18,ucf101
25,1,0.7975247524752476,2020,r2plus1d_18,ucf101
25,2,0.7930693069306931,2020,r2plus1d_18,ucf101
25,4,0.7777227722772277,2020,r2plus1d_18,ucf101
25,8,0.7306930693069307,2020,r2plus1d_18,ucf101
25,16,0.6415841584158416,2020,r2plus1d_18,ucf101
50,1,0.8549504950495049,2020,r2plus1d_18,ucf101
50,2,0.8584158415841584,2020,r2plus1d_18,ucf101
50,4,0.852970297029703,2020,r2plus1d_18,ucf101
50,8,0.8198019801980198,2020,r2plus1d_18,ucf101
50,16,0.7495049504950495,2020,r2plus1d_18,ucf101
75,1,0.8742574257425743,2020,r2plus1d_18,ucf101
75,2,0.8811881188118812,2020,r2plus1d_18,ucf101
75,4,0.8801980198019802,2020,r2plus1d_18,ucf101
75,8,0.8633663366336634,2020,r2plus1d_18,ucf101
75,16,0.8,2020,r2plus1d_18,ucf101
100,1,0.8856435643564357,2020,r2plus1d_18,ucf101
100,2,0.8826732673267327,2020,r2plus1d_18,ucf101
100,4,0.8886138613861386,2020,r2plus1d_18,ucf101
100,8,0.8816831683168317,2020,r2plus1d_18,ucf101
100,16,0.8341584158415841,2020,r2plus1d_18,ucf101
