coverage,stride,top1,n,model,dataset
10,1,0.4508928571428571,448,timesformer,driveact
10,2,0.4263392857142857,448,timesformer,driveact
10,4,0.4107142857142857,448,timesformer,driveact
10,8,0.3950892857142857,448,timesformer,driveact
10,16,0.3950892857142857,448,timesformer,driveact
25,1,0.5223214285714286,448,timesformer,driveact
25,2,0.5066964285714286,448,timesformer,driveact
25,4,0.49107142857142855,448,timesformer,driveact
25,8,0.46875,448,timesformer,driveact
25,16,0.3950892857142857,448,timesformer,driveact
50,1,0.6004464285714286,448,timesformer,driveact
50,2,0.5959821428571429,448,timesformer,driveact
50,4,0.6116071428571429,448,timesformer,driveact
50,8,0.5491071428571429,448,timesformer,driveact
50,16,0.4799107142857143,448,timesformer,driveact
75,1,0.6763392857142857,448,timesformer,driveact
75,2,0.6607142857142857,448,timesformer,driveact
75,4,0.6696428571428571,448,timesformer,driveact
75,8,0.6205357142857143,448,timesformer,driveact
75,16,0.5491071428571429,448,timesformer,driveact
100,1,0.6941964285714286,448,timesformer,driveact
100,2,0.6852678571428571,448,timesformer,driveact
100,4,0.6852678571428571,448,timesformer,driveact
100,8,0.6473214285714286,448,timesformer,driveact
100,16,0.5691964285714286,448,timesformer,driveact
