coverage,stride,top1,n,model,dataset
10,1,0.8143564356435643,2020,vivit,ucf101
10,2,0.7821782178217822,2020,vivit,ucf101
10,4,0.7267326732673267,2020,vivit,ucf101
10,8,0.6648514851485149,2020,vivit,ucf101
10,16,0.5965346534653465,2020,vivit,ucf101
25,1,0.8846534653465347,2020,vivit,ucf101
25,2,0.8732673267326733,2020,vivit,ucf101
25,4,0.8445544554455445,2020,vivit,ucf101
25,8,0.7782178217821782,2020,vivit,ucf101
25,16,0.6915841584158415,2020,vivit,ucf101
50,1,0.9217821782178218,2020,vivit,ucf101
50,2,0.9198019801980198,2020,vivit,ucf101
50,4,0.903960396039604,2020,vivit,ucf101
50,8,0.8747524752475248,2020,vivit,ucf101
50,16,0.8034653465346535,2020,vivit,ucf101
75,1,0.9351485148514852,2020,vivit,ucf101
75,2,0.9386138613861386,2020,vivit,ucf101
75,4,0.9331683168316832,2020,vivit,ucf101
75,8,0.9103960396039604,2020,vivit,ucf101
75,16,0.8599009900990099,2020,vivit,ucf101
100,1,0.9425742574257425,2020,vivit,ucf101
100,2,0.942079207920792,2020,vivit,ucf101
100,4,0.9376237623762376,2020,vivit,ucf101
100,8,0.9292079207920793,2020,vivit,ucf101
100,16,0.8900990099009901,2020,vivit,ucf101
