coverage,stride,top1,n,model,dataset
10,1,0.3389830508474576,885,vivit,hmdb51
10,2,0.29717514124293787,885,vivit,hmdb51
10,4,0.22598870056497175,885,vivit,hmdb51
10,8,0.21468926553672316,885,vivit,hmdb51
10,16,0.21129943502824858,885,vivit,hmdb51
25,1,0.47005649717514125,885,vivit,hmdb51
25,2,0.43050847457627117,885,vivit,hmdb51
25,4,0.37966101694915255,885,vivit,hmdb51
25,8,0.30621468926553674,885,vivit,hmdb51
25,16,0.2327683615819209,885,vivit,hmdb51
50,1,0.6090395480225989,885,vivit,hmdb51
50,2,0.5853107344632769,885,vivit,hmdb51
50,4,0.5016949152542373,885,vivit,hmdb51
50,8,0.4135593220338983,885,vivit,hmdb51
50,16,0.32429378531073444,885,vivit,hmdb51
75,1,0.6644067796610169,885,vivit,hmdb51
75,2,0.6429378531073446,885,vivit,hmdb51
75,4,0.5943502824858757,885,vivit,hmdb51
75,8,0.5096045197740113,885,vivit,hmdb51
75,16,0.392090395480226,885,vivit,hmdb51
100,1,0.6700564971751413,885,vivit,hmdb51
100,2,0.6655367231638418,885,vivit,hmdb51
100,4,0.6225988700564972,885,vivit,hmdb51
100,8,0.5480225988700564,885,vivit,hmdb51
100,16,0.43954802259887005,885,vivit,hmdb51
