coverage,stride,top1,n,model,dataset
10,1,0.3638392857142857,448,videomae,driveact
10,2,0.3392857142857143,448,videomae,driveact
10,4,0.33035714285714285,448,videomae,driveact
10,8,0.3080357142857143,448,videomae,driveact
10,16,0.3080357142857143,448,videomae,driveact
25,1,0.48214285714285715,448,videomae,driveact
25,2,0.4375,448,videomae,driveact
25,4,0.37723214285714285,448,videomae,driveact
25,8,0.35267857142857145,448,videomae,driveact
25,16,0.3080357142857143,448,videomae,driveact
50,1,0.609375,448,videomae,driveact
50,2,0.5736607142857143,448,videomae,driveact
50,4,0.47544642857142855,448,videomae,driveact
50,8,0.3705357142857143,448,videomae,driveact
50,16,0.3392857142857143,448,videomae,driveact
75,1,0.7120535714285714,448,videomae,driveact
75,2,0.6808035714285714,448,videomae,driveact
75,4,0.5714285714285714,448,videomae,driveact
75,8,0.4330357142857143,448,videomae,driveact
75,16,0.359375,448,videomae,driveact
100,1,0.7165178571428571,448,videomae,driveact
100,2,0.7053571428571429,448,videomae,driveact
100,4,0.6517857142857143,448,videomae,driveact
100,8,0.49330357142857145,448,videomae,driveact
100,16,0.3638392857142857,448,videomae,driveact
