coverage,stride,top1,n
10,1,0.3977401129943503,885
10,2,0.3875706214689265,885
10,4,0.3559322033898305,885
10,8,0.3050847457627119,885
10,16,0.2824858757062147,885
25,1,0.5627118644067797,885
25,2,0.5299435028248588,885
25,4,0.4621468926553672,885
25,8,0.3943502824858757,885
25,16,0.3480225988700565,885
50,1,0.6903954802259887,885
50,2,0.672316384180791,885
50,4,0.6237288135593221,885
50,8,0.4983050847457627,885
50,16,0.4090395480225989,885
75,1,0.751412429378531,885
75,2,0.7491525423728813,885
75,4,0.6949152542372882,885
75,8,0.5875706214689266,885
75,16,0.4384180790960452,885
100,1,0.7548022598870057,885
100,2,0.7593220338983051,885
100,4,0.735593220338983,885
100,8,0.6429378531073446,885
100,16,0.4734463276836158,885
