coverage,stride,top1,n
10,1,0.7173267326732673,2020
10,2,0.697029702970297,2020
10,4,0.651980198019802,2020
10,8,0.5905940594059406,2020
10,16,0.5396039603960396,2020
25,1,0.7782178217821782,2020
25,2,0.7737623762376238,2020
25,4,0.7564356435643564,2020
25,8,0.7059405940594059,2020
25,16,0.6198019801980198,2020
50,1,0.8193069306930693,2020
50,2,0.8168316831683168,2020
50,4,0.807920792079208,2020
50,8,0.7851485148514852,2020
50,16,0.7173267326732673,2020
75,1,0.8386138613861386,2020
75,2,0.8386138613861386,2020
75,4,0.8346534653465346,2020
75,8,0.8202970297029702,2020
75,16,0.7698019801980198,2020
100,1,0.8366336633663366,2020
100,2,0.8376237623762376,2020
100,4,0.8366336633663366,2020
100,8,0.8297029702970297,2020
100,16,0.7995049504950495,2020
