video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
Le6xdQ2OO8w_00124,0,106,1,32,1,point,k1_point,False,0.12924671173095703,slowfast_r50,diving48
bl0C6d9QgIg_00021,0,51,1,32,1,point,k1_point,False,0.251397967338562,slowfast_r50,diving48
mGRum47TLX0_00045,0,211,1,32,1,point,k1_point,False,0.17019005119800568,slowfast_r50,diving48
L_SB1PRgDTE_00029,0,87,1,32,1,point,k1_point,False,0.07085644453763962,slowfast_r50,diving48
Le6xdQ2OO8w_00154,0,113,1,32,1,point,k1_point,False,0.21402978897094727,slowfast_r50,diving48
Le6xdQ2OO8w_00127,0,161,1,32,1,point,k1_point,False,0.12383943796157837,slowfast_r50,diving48
Le6xdQ2OO8w_00121,0,110,1,32,1,point,k1_point,False,0.07529017329216003,slowfast_r50,diving48
Le6xdQ2OO8w_00119,0,130,1,32,1,point,k1_point,False,0.07945771515369415,slowfast_r50,diving48
bSsVWVfYU4w_00118,0,151,1,32,1,point,k1_point,False,0.2798713445663452,slowfast_r50,diving48
bl0C6d9QgIg_00022,0,96,1,32,1,point,k1_point,False,0.2708609104156494,slowfast_r50,diving48
bl0C6d9QgIg_00017,0,250,1,32,1,point,k1_point,False,0.5700692534446716,slowfast_r50,diving48
bl0C6d9QgIg_00023,0,90,1,32,1,point,k1_point,False,0.5173949599266052,slowfast_r50,diving48
bSsVWVfYU4w_00086,0,53,1,32,1,point,k1_point,False,0.11801086366176605,slowfast_r50,diving48
bSsVWVfYU4w_00169,0,141,1,32,1,point,k1_point,False,0.30347946286201477,slowfast_r50,diving48
MbzIpx8kAD0_00025,0,96,1,32,1,point,k1_point,False,0.07582297921180725,slowfast_r50,diving48
ovWCmIMMkRI_00055,0,88,1,32,1,point,k1_point,False,0.29835978150367737,slowfast_r50,diving48
Le6xdQ2OO8w_00139,0,150,1,32,1,point,k1_point,False,0.3139437437057495,slowfast_r50,diving48
Le6xdQ2OO8w_00160,0,105,1,32,1,point,k1_point,False,0.18355754017829895,slowfast_r50,diving48
Le6xdQ2OO8w_00120,0,96,1,32,1,point,k1_point,False,0.10415838658809662,slowfast_r50,diving48
zmacW6f2Tdk_00048,0,93,1,32,1,point,k1_point,False,0.09428290277719498,slowfast_r50,diving48
cs8g1es4vfM_00034,1,64,1,32,1,point,k1_point,False,0.05507371574640274,slowfast_r50,diving48
cs8g1es4vfM_00043,1,93,1,32,1,point,k1_point,False,0.16355159878730774,slowfast_r50,diving48
CVAfPfVFulQ_00076,1,92,1,32,1,point,k1_point,False,0.13329049944877625,slowfast_r50,diving48
yHo2oERGo7A_00056,1,122,1,32,1,point,k1_point,False,0.17507584393024445,slowfast_r50,diving48
ovWCmIMMkRI_00058,1,105,1,32,1,point,k1_point,False,0.08342423290014267,slowfast_r50,diving48
yHo2oERGo7A_00058,1,94,1,32,1,point,k1_point,False,0.05440222844481468,slowfast_r50,diving48
cs8g1es4vfM_00056,1,102,1,32,1,point,k1_point,False,0.08200033009052277,slowfast_r50,diving48
SbzcCzXjYSU_00049,1,87,1,32,1,point,k1_point,False,0.16421684622764587,slowfast_r50,diving48
cs8g1es4vfM_00010,1,77,1,32,1,point,k1_point,False,0.04835015907883644,slowfast_r50,diving48
ovWCmIMMkRI_00034,1,92,1,32,1,point,k1_point,False,0.37608131766319275,slowfast_r50,diving48
yHo2oERGo7A_00057,1,102,1,32,1,point,k1_point,False,0.08507956564426422,slowfast_r50,diving48
SbzcCzXjYSU_00056,1,109,1,32,1,point,k1_point,False,0.13219276070594788,slowfast_r50,diving48
jMEYIEYkpY0_00103,1,140,1,32,1,point,k1_point,False,0.21481896936893463,slowfast_r50,diving48
ovWCmIMMkRI_00033,1,72,1,32,1,point,k1_point,False,0.33844634890556335,slowfast_r50,diving48
ovWCmIMMkRI_00057,1,102,1,32,1,point,k1_point,False,0.3529646396636963,slowfast_r50,diving48
MbzIpx8kAD0_00065,1,164,1,32,1,point,k1_point,False,0.1276724934577942,slowfast_r50,diving48
cs8g1es4vfM_00033,1,99,1,32,1,point,k1_point,False,0.13289299607276917,slowfast_r50,diving48
cs8g1es4vfM_00032,1,155,1,32,1,point,k1_point,False,0.1076023057103157,slowfast_r50,diving48
ovWCmIMMkRI_00056,1,90,1,32,1,point,k1_point,False,0.9298177361488342,slowfast_r50,diving48
yHo2oERGo7A_00088,1,114,1,32,1,point,k1_point,False,0.08612263947725296,slowfast_r50,diving48
zmacW6f2Tdk_00058,2,126,1,32,1,point,k1_point,False,0.18979211151599884,slowfast_r50,diving48
rRw7peH60Yw_00032,2,128,1,32,1,point,k1_point,False,0.10449966788291931,slowfast_r50,diving48
zmacW6f2Tdk_00057,2,127,1,32,1,point,k1_point,False,0.5160002708435059,slowfast_r50,diving48
Le6xdQ2OO8w_00215,3,70,1,32,1,point,k1_point,False,0.07940492033958435,slowfast_r50,diving48
Le6xdQ2OO8w_00201,3,133,1,32,1,point,k1_point,False,0.15115594863891602,slowfast_r50,diving48
zmacW6f2Tdk_00039,3,96,1,32,1,point,k1_point,False,0.08620717376470566,slowfast_r50,diving48
Jud-06v5Ghw_00001,3,115,1,32,1,point,k1_point,True,0.19759462773799896,slowfast_r50,diving48
Le6xdQ2OO8w_00249,3,86,1,32,1,point,k1_point,False,0.18575647473335266,slowfast_r50,diving48
Le6xdQ2OO8w_00256,3,60,1,32,1,point,k1_point,False,0.12047645449638367,slowfast_r50,diving48
jMEYIEYkpY0_00031,3,117,1,32,1,point,k1_point,False,0.1288001835346222,slowfast_r50,diving48
Le6xdQ2OO8w_00202,3,105,1,32,1,point,k1_point,False,0.13025015592575073,slowfast_r50,diving48
CVAfPfVFulQ_00079,3,41,1,32,1,point,k1_point,False,0.42948082089424133,slowfast_r50,diving48
CVAfPfVFulQ_00084,3,71,1,32,1,point,k1_point,False,0.45718246698379517,slowfast_r50,diving48
yHo2oERGo7A_00006,3,61,1,32,1,point,k1_point,False,0.06082066521048546,slowfast_r50,diving48
SbzcCzXjYSU_00020,3,62,1,32,1,point,k1_point,False,0.16693349182605743,slowfast_r50,diving48
jMEYIEYkpY0_00030,3,113,1,32,1,point,k1_point,True,0.10525732487440109,slowfast_r50,diving48
Le6xdQ2OO8w_00172,3,105,1,32,1,point,k1_point,False,0.099962517619133,slowfast_r50,diving48
Le6xdQ2OO8w_00228,3,76,1,32,1,point,k1_point,False,0.1290237307548523,slowfast_r50,diving48
roFeEJPgJD8_00038,3,79,1,32,1,point,k1_point,False,0.06587221473455429,slowfast_r50,diving48
jMEYIEYkpY0_00029,3,189,1,32,1,point,k1_point,False,0.09695623815059662,slowfast_r50,diving48
Le6xdQ2OO8w_00226,3,98,1,32,1,point,k1_point,False,0.17443841695785522,slowfast_r50,diving48
zmacW6f2Tdk_00040,3,131,1,32,1,point,k1_point,False,0.12263254821300507,slowfast_r50,diving48
Le6xdQ2OO8w_00229,3,109,1,32,1,point,k1_point,False,0.11081035435199738,slowfast_r50,diving48
CVAfPfVFulQ_00080,4,65,1,32,1,point,k1_point,True,0.4300720989704132,slowfast_r50,diving48
Le6xdQ2OO8w_00234,4,203,1,32,1,point,k1_point,False,0.10974998772144318,slowfast_r50,diving48
Le6xdQ2OO8w_00194,4,122,1,32,1,point,k1_point,False,0.1415761411190033,slowfast_r50,diving48
CVAfPfVFulQ_00063,4,124,1,32,1,point,k1_point,True,0.2825554609298706,slowfast_r50,diving48
bSsVWVfYU4w_00126,4,152,1,32,1,point,k1_point,True,0.3036454916000366,slowfast_r50,diving48
MbzIpx8kAD0_00057,4,137,1,32,1,point,k1_point,False,0.0776069164276123,slowfast_r50,diving48
Le6xdQ2OO8w_00235,4,183,1,32,1,point,k1_point,False,0.12673568725585938,slowfast_r50,diving48
Le6xdQ2OO8w_00248,4,101,1,32,1,point,k1_point,False,0.120725616812706,slowfast_r50,diving48
Le6xdQ2OO8w_00214,4,75,1,32,1,point,k1_point,False,0.05590864270925522,slowfast_r50,diving48
Le6xdQ2OO8w_00179,4,65,1,32,1,point,k1_point,False,0.15276263654232025,slowfast_r50,diving48
L2tKML4URG8_00012,4,53,1,32,1,point,k1_point,False,0.10920360684394836,slowfast_r50,diving48
MbzIpx8kAD0_00059,4,71,1,32,1,point,k1_point,True,0.17490148544311523,slowfast_r50,diving48
L2tKML4URG8_00013,4,101,1,32,1,point,k1_point,True,0.16849948465824127,slowfast_r50,diving48
Le6xdQ2OO8w_00180,4,73,1,32,1,point,k1_point,False,0.15407772362232208,slowfast_r50,diving48
bSsVWVfYU4w_00127,4,106,1,32,1,point,k1_point,True,0.2956133782863617,slowfast_r50,diving48
