coverage,stride,top1,n,model,dataset
10,1,0.05310734463276836,885,slowfast_r50,hmdb51
10,2,0.0519774011299435,885,slowfast_r50,hmdb51
10,4,0.05084745762711865,885,slowfast_r50,hmdb51
10,8,0.04519774011299435,885,slowfast_r50,hmdb51
10,16,0.04293785310734463,885,slowfast_r50,hmdb51
25,1,0.08926553672316384,885,slowfast_r50,hmdb51
25,2,0.07796610169491526,885,slowfast_r50,hmdb51
25,4,0.06440677966101695,885,slowfast_r50,hmdb51
25,8,0.05536723163841808,885,slowfast_r50,hmdb51
25,16,0.05310734463276836,885,slowfast_r50,hmdb51
50,1,0.11864406779661017,885,slowfast_r50,hmdb51
50,2,0.11186440677966102,885,slowfast_r50,hmdb51
50,4,0.0847457627118644,885,slowfast_r50,hmdb51
50,8,0.07344632768361582,885,slowfast_r50,hmdb51
50,16,0.062146892655367235,885,slowfast_r50,hmdb51
75,1,0.15254237288135594,885,slowfast_r50,hmdb51
75,2,0.15028248587570622,885,slowfast_r50,hmdb51
75,4,0.12429378531073447,885,slowfast_r50,hmdb51
75,8,0.08813559322033898,885,slowfast_r50,hmdb51
75,16,0.062146892655367235,885,slowfast_r50,hmdb51
100,1,0.1536723163841808,885,slowfast_r50,hmdb51
100,2,0.1423728813559322,885,slowfast_r50,hmdb51
100,4,0.12542372881355932,885,slowfast_r50,hmdb51
100,8,0.09378531073446328,885,slowfast_r50,hmdb51
100,16,0.06666666666666667,885,slowfast_r50,hmdb51
