coverage,stride,top1,n,model,dataset
10,1,0.45535714285714285,448,mc3_18,driveact
10,2,0.43080357142857145,448,mc3_18,driveact
10,4,0.41964285714285715,448,mc3_18,driveact
10,8,0.4107142857142857,448,mc3_18,driveact
10,16,0.4107142857142857,448,mc3_18,driveact
25,1,0.53125,448,mc3_18,driveact
25,2,0.5133928571428571,448,mc3_18,driveact
25,4,0.48214285714285715,448,mc3_18,driveact
25,8,0.4486607142857143,448,mc3_18,driveact
25,16,0.4107142857142857,448,mc3_18,driveact
50,1,0.625,448,mc3_18,driveact
50,2,0.6138392857142857,448,mc3_18,driveact
50,4,0.5558035714285714,448,mc3_18,driveact
50,8,0.5089285714285714,448,mc3_18,driveact
50,16,0.4732142857142857,448,mc3_18,driveact
75,1,0.671875,448,mc3_18,driveact
75,2,0.65625,448,mc3_18,driveact
75,4,0.6339285714285714,448,mc3_18,driveact
75,8,0.578125,448,mc3_18,driveact
75,16,0.5379464285714286,448,mc3_18,driveact
100,1,0.6897321428571429,448,mc3_18,driveact
100,2,0.6919642857142857,448,mc3_18,driveact
100,4,0.671875,448,mc3_18,driveact
100,8,0.5982142857142857,448,mc3_18,driveact
100,16,0.5513392857142857,448,mc3_18,driveact
