coverage,stride,top1,n,model,dataset
10,1,0.17740112994350282,885,r3d_18,hmdb51
10,2,0.15819209039548024,885,r3d_18,hmdb51
10,4,0.16836158192090395,885,r3d_18,hmdb51
10,8,0.14915254237288136,885,r3d_18,hmdb51
10,16,0.15028248587570622,885,r3d_18,hmdb51
25,1,0.22824858757062147,885,r3d_18,hmdb51
25,2,0.207909604519774,885,r3d_18,hmdb51
25,4,0.17853107344632768,885,r3d_18,hmdb51
25,8,0.1672316384180791,885,r3d_18,hmdb51
25,16,0.16610169491525423,885,r3d_18,hmdb51
50,1,0.27005649717514124,885,r3d_18,hmdb51
50,2,0.26440677966101694,885,r3d_18,hmdb51
50,4,0.25536723163841807,885,r3d_18,hmdb51
50,8,0.19096045197740114,885,r3d_18,hmdb51
50,16,0.17740112994350282,885,r3d_18,hmdb51
75,1,0.3129943502824859,885,r3d_18,hmdb51
75,2,0.30621468926553674,885,r3d_18,hmdb51
75,4,0.2983050847457627,885,r3d_18,hmdb51
75,8,0.2598870056497175,885,r3d_18,hmdb51
75,16,0.19322033898305085,885,r3d_18,hmdb51
100,1,0.3333333333333333,885,r3d_18,hmdb51
100,2,0.3367231638418079,885,r3d_18,hmdb51
100,4,0.3254237288135593,885,r3d_18,hmdb51
100,8,0.2711864406779661,885,r3d_18,hmdb51
100,16,0.207909604519774,885,r3d_18,hmdb51
