coverage,stride,top1,n,model,dataset
10,1,0.5480225988700564,885,timesformer,hmdb51
10,2,0.5333333333333333,885,timesformer,hmdb51
10,4,0.5062146892655367,885,timesformer,hmdb51
10,8,0.4519774011299435,885,timesformer,hmdb51
10,16,0.4271186440677966,885,timesformer,hmdb51
25,1,0.6542372881355932,885,timesformer,hmdb51
25,2,0.6463276836158192,885,timesformer,hmdb51
25,4,0.6282485875706215,885,timesformer,hmdb51
25,8,0.6011299435028249,885,timesformer,hmdb51
25,16,0.5446327683615819,885,timesformer,hmdb51
50,1,0.7401129943502824,885,timesformer,hmdb51
50,2,0.7412429378531074,885,timesformer,hmdb51
50,4,0.7310734463276836,885,timesformer,hmdb51
50,8,0.7096045197740113,885,timesformer,hmdb51
50,16,0.6666666666666666,885,timesformer,hmdb51
75,1,0.7853107344632768,885,timesformer,hmdb51
75,2,0.7830508474576271,885,timesformer,hmdb51
75,4,0.7728813559322034,885,timesformer,hmdb51
75,8,0.7706214689265537,885,timesformer,hmdb51
75,16,0.7209039548022599,885,timesformer,hmdb51
100,1,0.7988700564971751,885,timesformer,hmdb51
100,2,0.7887005649717514,885,timesformer,hmdb51
100,4,0.7977401129943503,885,timesformer,hmdb51
100,8,0.7988700564971751,885,timesformer,hmdb51
100,16,0.7593220338983051,885,timesformer,hmdb51
