tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.0,4,8,0.08183206106870229,4.0,0.0,mc3_18_ssv2_full_e10_a100,somethingv2,0.0
0.010101010101010102,4,8,0.08183206106870229,4.0,0.0,mc3_18_ssv2_full_e10_a100,somethingv2,0.0
0.020202020202020204,4,8,0.08183206106870229,4.0,0.0,mc3_18_ssv2_full_e10_a100,somethingv2,0.0
0.030303030303030304,4,8,0.08183206106870229,4.0,0.0,mc3_18_ssv2_full_e10_a100,somethingv2,0.0
0.04040404040404041,4,8,0.08183206106870229,4.0,0.0,mc3_18_ssv2_full_e10_a100,somethingv2,0.0
0.05050505050505051,4,8,0.08183206106870229,4.001221374045802,0.0003053435114503817,mc3_18_ssv2_full_e10_a100,somethingv2,0.0
0.06060606060606061,4,8,0.08183206106870229,4.002442748091603,0.0006106870229007634,mc3_18_ssv2_full_e10_a100,somethingv2,0.0
0.07070707070707072,4,8,0.08213740458015267,4.004885496183206,0.0012213740458015267,mc3_18_ssv2_full_e10_a100,somethingv2,0.00030534351145038163
0.08080808080808081,4,8,0.08244274809160305,4.009770992366413,0.0024427480916030535,mc3_18_ssv2_full_e10_a100,somethingv2,0.0006106870229007633
0.09090909090909091,4,8,0.08305343511450382,4.019541984732824,0.004885496183206107,mc3_18_ssv2_full_e10_a100,somethingv2,0.0012213740458015265
0.10101010101010102,4,8,0.08396946564885496,4.0341984732824425,0.008549618320610687,mc3_18_ssv2_full_e10_a100,somethingv2,0.0021374045801526714
0.11111111111111112,4,8,0.08427480916030534,4.042748091603054,0.010687022900763359,mc3_18_ssv2_full_e10_a100,somethingv2,0.002442748091603053
0.12121212121212122,4,8,0.08519083969465649,4.061068702290076,0.015267175572519083,mc3_18_ssv2_full_e10_a100,somethingv2,0.003358778625954198
0.13131313131313133,4,8,0.08519083969465649,4.079389312977099,0.01984732824427481,mc3_18_ssv2_full_e10_a100,somethingv2,0.003358778625954198
0.14141414141414144,4,8,0.08580152671755725,4.1172519083969465,0.02931297709923664,mc3_18_ssv2_full_e10_a100,somethingv2,0.003969465648854961
0.15151515151515152,4,8,0.08763358778625954,4.152671755725191,0.03816793893129771,mc3_18_ssv2_full_e10_a100,somethingv2,0.005801526717557251
0.16161616161616163,4,8,0.08977099236641221,4.181984732824428,0.04549618320610687,mc3_18_ssv2_full_e10_a100,somethingv2,0.007938931297709922
0.17171717171717174,4,8,0.0900763358778626,4.21618320610687,0.054045801526717556,mc3_18_ssv2_full_e10_a100,somethingv2,0.008244274809160304
0.18181818181818182,4,8,0.09038167938931298,4.260152671755725,0.0650381679389313,mc3_18_ssv2_full_e10_a100,somethingv2,0.008549618320610686
0.19191919191919193,4,8,0.09251908396946565,4.313893129770992,0.0784732824427481,mc3_18_ssv2_full_e10_a100,somethingv2,0.010687022900763357
0.20202020202020204,4,8,0.09404580152671756,4.354198473282443,0.08854961832061069,mc3_18_ssv2_full_e10_a100,somethingv2,0.012213740458015265
