coverage,stride,top1,n,model,dataset
10,1,0.4737623762376237,2020,slowfast_r50,ucf101
10,2,0.5133663366336634,2020,slowfast_r50,ucf101
10,4,0.4925742574257425,2020,slowfast_r50,ucf101
10,8,0.4217821782178217,2020,slowfast_r50,ucf101
10,16,0.3579207920792079,2020,slowfast_r50,ucf101
25,1,0.5886138613861386,2020,slowfast_r50,ucf101
25,2,0.6188118811881188,2020,slowfast_r50,ucf101
25,4,0.6183168316831683,2020,slowfast_r50,ucf101
25,8,0.5475247524752476,2020,slowfast_r50,ucf101
25,16,0.4455445544554455,2020,slowfast_r50,ucf101
50,1,0.6985148514851485,2020,slowfast_r50,ucf101
50,2,0.7034653465346534,2020,slowfast_r50,ucf101
50,4,0.7108910891089109,2020,slowfast_r50,ucf101
50,8,0.6460396039603961,2020,slowfast_r50,ucf101
50,16,0.5445544554455446,2020,slowfast_r50,ucf101
75,1,0.7574257425742574,2020,slowfast_r50,ucf101
75,2,0.7524752475247525,2020,slowfast_r50,ucf101
75,4,0.748019801980198,2020,slowfast_r50,ucf101
75,8,0.7034653465346534,2020,slowfast_r50,ucf101
75,16,0.6034653465346534,2020,slowfast_r50,ucf101
100,1,0.7584158415841584,2020,slowfast_r50,ucf101
100,2,0.7594059405940594,2020,slowfast_r50,ucf101
100,4,0.7574257425742574,2020,slowfast_r50,ucf101
100,8,0.7168316831683168,2020,slowfast_r50,ucf101
100,16,0.6371287128712871,2020,slowfast_r50,ucf101
