coverage,stride,top1,n,model,dataset
10,1,0.8222772277227722,2020,timesformer,ucf101
10,2,0.8207920792079207,2020,timesformer,ucf101
10,4,0.8084158415841585,2020,timesformer,ucf101
10,8,0.7836633663366337,2020,timesformer,ucf101
10,16,0.7301980198019802,2020,timesformer,ucf101
25,1,0.8683168316831683,2020,timesformer,ucf101
25,2,0.8653465346534653,2020,timesformer,ucf101
25,4,0.8618811881188119,2020,timesformer,ucf101
25,8,0.8539603960396039,2020,timesformer,ucf101
25,16,0.8232673267326732,2020,timesformer,ucf101
50,1,0.8905940594059406,2020,timesformer,ucf101
50,2,0.8940594059405941,2020,timesformer,ucf101
50,4,0.8910891089108911,2020,timesformer,ucf101
50,8,0.8866336633663366,2020,timesformer,ucf101
50,16,0.8752475247524752,2020,timesformer,ucf101
75,1,0.9138613861386139,2020,timesformer,ucf101
75,2,0.9094059405940594,2020,timesformer,ucf101
75,4,0.9089108910891089,2020,timesformer,ucf101
75,8,0.905940594059406,2020,timesformer,ucf101
75,16,0.8950495049504951,2020,timesformer,ucf101
100,1,0.907920792079208,2020,timesformer,ucf101
100,2,0.9089108910891089,2020,timesformer,ucf101
100,4,0.9103960396039604,2020,timesformer,ucf101
100,8,0.9099009900990099,2020,timesformer,ucf101
100,16,0.9084158415841584,2020,timesformer,ucf101
