coverage,stride,top1,n,model,dataset
10,1,0.13898305084745763,885,mc3_18,hmdb51
10,2,0.1367231638418079,885,mc3_18,hmdb51
10,4,0.12994350282485875,885,mc3_18,hmdb51
10,8,0.12090395480225989,885,mc3_18,hmdb51
10,16,0.11751412429378531,885,mc3_18,hmdb51
25,1,0.16497175141242937,885,mc3_18,hmdb51
25,2,0.1536723163841808,885,mc3_18,hmdb51
25,4,0.14915254237288136,885,mc3_18,hmdb51
25,8,0.1310734463276836,885,mc3_18,hmdb51
25,16,0.11412429378531073,885,mc3_18,hmdb51
50,1,0.18192090395480226,885,mc3_18,hmdb51
50,2,0.18757062146892656,885,mc3_18,hmdb51
50,4,0.1864406779661017,885,mc3_18,hmdb51
50,8,0.1672316384180791,885,mc3_18,hmdb51
50,16,0.15254237288135594,885,mc3_18,hmdb51
75,1,0.20112994350282487,885,mc3_18,hmdb51
75,2,0.20225988700564973,885,mc3_18,hmdb51
75,4,0.1977401129943503,885,mc3_18,hmdb51
75,8,0.18757062146892656,885,mc3_18,hmdb51
75,16,0.15141242937853108,885,mc3_18,hmdb51
100,1,0.21468926553672316,885,mc3_18,hmdb51
100,2,0.21242937853107344,885,mc3_18,hmdb51
100,4,0.21468926553672316,885,mc3_18,hmdb51
100,8,0.19322033898305085,885,mc3_18,hmdb51
100,16,0.18418079096045198,885,mc3_18,hmdb51
