coverage,stride,top1,n
10,1,0.0088275237664101,4418
10,2,0.0074694431869624,4418
10,4,0.0047532820280669,4418
10,8,0.0040742417383431,4418
10,16,0.0040742417383431,4418
25,1,0.0359891353553644,4418
25,2,0.0348574015391579,4418
25,4,0.0226346763241285,4418
25,8,0.0153915799004074,4418
25,16,0.0083748302399275,4418
50,1,0.2245359891353553,4418
50,2,0.2521502942507922,4418
50,4,0.2890448166591218,4418
50,8,0.1138524219103666,4418
50,16,0.0527387958352195,4418
75,1,0.5731100045269353,4418
75,2,0.5547759167043911,4418
75,4,0.6136260751471254,4418
75,8,0.2473970122227252,4418
75,16,0.0998189225894069,4418
100,1,0.7458125848800362,4418
100,2,0.7460389316432775,4418
100,4,0.6731552738795835,4418
100,8,0.2729741964689905,4418
100,16,0.0783159800814848,4418
