config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.8169491525423729,885,16.0,r3d_18,hmdb51,covstride,16
cov100_s16,0.6802259887005649,885,6.143502824858757,r3d_18,hmdb51,covstride,16
cov100_s2,0.807909604519774,885,15.966101694915254,r3d_18,hmdb51,covstride,16
cov100_s4,0.8011299435028248,885,14.864406779661017,r3d_18,hmdb51,covstride,16
cov100_s8,0.7548022598870057,885,10.498305084745763,r3d_18,hmdb51,covstride,16
cov10_s1,0.5050847457627119,885,8.561581920903954,r3d_18,hmdb51,covstride,16
cov10_s16,0.384180790960452,885,1.1288135593220339,r3d_18,hmdb51,covstride,16
cov10_s2,0.496045197740113,885,4.888135593220339,r3d_18,hmdb51,covstride,16
cov10_s4,0.46440677966101696,885,2.694915254237288,r3d_18,hmdb51,covstride,16
cov10_s8,0.415819209039548,885,1.528813559322034,r3d_18,hmdb51,covstride,16
cov25_s1,0.6429378531073446,885,14.732203389830508,r3d_18,hmdb51,covstride,16
cov25_s16,0.48361581920903957,885,2.015819209039548,r3d_18,hmdb51,covstride,16
cov25_s2,0.6338983050847458,885,10.31186440677966,r3d_18,hmdb51,covstride,16
cov25_s4,0.6056497175141243,885,6.0067796610169495,r3d_18,hmdb51,covstride,16
cov25_s8,0.5468926553672316,885,3.462146892655367,r3d_18,hmdb51,covstride,16
cov50_s1,0.7231638418079096,885,15.96271186440678,r3d_18,hmdb51,covstride,16
cov50_s16,0.5796610169491525,885,3.487005649717514,r3d_18,hmdb51,covstride,16
cov50_s2,0.7220338983050848,885,14.768361581920903,r3d_18,hmdb51,covstride,16
cov50_s4,0.6983050847457627,885,10.39322033898305,r3d_18,hmdb51,covstride,16
cov50_s8,0.6508474576271186,885,6.066666666666666,r3d_18,hmdb51,covstride,16
cov75_s1,0.7988700564971751,885,16.0,r3d_18,hmdb51,covstride,16
cov75_s16,0.6451977401129944,885,4.83954802259887,r3d_18,hmdb51,covstride,16
cov75_s2,0.7943502824858757,885,15.798870056497176,r3d_18,hmdb51,covstride,16
cov75_s4,0.7672316384180791,885,13.594350282485875,r3d_18,hmdb51,covstride,16
cov75_s8,0.7197740112994351,885,8.534463276836158,r3d_18,hmdb51,covstride,16
