coverage,stride,top1,n,model,dataset
10,1,0.01041195110909914,4418,vivit,autsl
10,2,0.009506564056133997,4418,vivit,autsl
10,4,0.0074694431869624265,4418,vivit,autsl
10,8,0.008148483476686284,4418,vivit,autsl
10,16,0.008148483476686284,4418,vivit,autsl
25,1,0.09099139882299682,4418,vivit,autsl
25,2,0.052059755545495696,4418,vivit,autsl
25,4,0.03236758714350385,4418,vivit,autsl
25,8,0.016749660479855138,4418,vivit,autsl
25,16,0.014259846084200997,4418,vivit,autsl
50,1,0.4993209597102761,4418,vivit,autsl
50,2,0.3619284744228157,4418,vivit,autsl
50,4,0.20620190131281121,4418,vivit,autsl
50,8,0.10411951109099139,4418,vivit,autsl
50,16,0.06813037573562698,4418,vivit,autsl
75,1,0.6609325486645541,4418,vivit,autsl
75,2,0.5995925758261657,4418,vivit,autsl
75,4,0.4051607062019013,4418,vivit,autsl
75,8,0.18085106382978725,4418,vivit,autsl
75,16,0.11543684925305568,4418,vivit,autsl
100,1,0.6604798551380715,4418,vivit,autsl
100,2,0.6310547759167043,4418,vivit,autsl
100,4,0.4146672702580353,4418,vivit,autsl
100,8,0.14237211407876868,4418,vivit,autsl
100,16,0.06201901312811227,4418,vivit,autsl
