coverage,stride,top1,n,model,dataset
10,1,0.7183168316831683,2020,r3d_18,ucf101
10,2,0.7133663366336633,2020,r3d_18,ucf101
10,4,0.6821782178217822,2020,r3d_18,ucf101
10,8,0.6202970297029703,2020,r3d_18,ucf101
10,16,0.5584158415841585,2020,r3d_18,ucf101
25,1,0.7945544554455446,2020,r3d_18,ucf101
25,2,0.7985148514851486,2020,r3d_18,ucf101
25,4,0.7757425742574258,2020,r3d_18,ucf101
25,8,0.7336633663366336,2020,r3d_18,ucf101
25,16,0.648019801980198,2020,r3d_18,ucf101
50,1,0.8589108910891089,2020,r3d_18,ucf101
50,2,0.850990099009901,2020,r3d_18,ucf101
50,4,0.8514851485148515,2020,r3d_18,ucf101
50,8,0.8034653465346535,2020,r3d_18,ucf101
50,16,0.7361386138613861,2020,r3d_18,ucf101
75,1,0.8806930693069307,2020,r3d_18,ucf101
75,2,0.8801980198019802,2020,r3d_18,ucf101
75,4,0.8792079207920792,2020,r3d_18,ucf101
75,8,0.8618811881188119,2020,r3d_18,ucf101
75,16,0.7896039603960396,2020,r3d_18,ucf101
100,1,0.8915841584158416,2020,r3d_18,ucf101
100,2,0.8896039603960396,2020,r3d_18,ucf101
100,4,0.8891089108910891,2020,r3d_18,ucf101
100,8,0.8816831683168317,2020,r3d_18,ucf101
100,16,0.8346534653465346,2020,r3d_18,ucf101
