coverage,stride,top1,n
10,1,0.0969044414535666,743
10,2,0.0928667563930013,743
10,4,0.0874831763122476,743
10,8,0.0861372812920592,743
10,16,0.0834454912516823,743
25,1,0.1695827725437416,743
25,2,0.1668909825033647,743
25,4,0.1467025572005383,743
25,8,0.152086137281292,743
25,16,0.1130551816958277,743
50,1,0.3001345895020188,743
50,2,0.2960969044414536,743
50,4,0.3109017496635262,743
50,8,0.3122476446837147,743
50,16,0.2220726783310901,743
75,1,0.4414535666218035,743
75,2,0.4253028263795424,743
75,4,0.4441453566621803,743
75,8,0.4172274562584118,743
75,16,0.3364737550471063,743
100,1,0.4226110363391655,743
100,2,0.4078061911170929,743
100,4,0.4185733512786003,743
100,8,0.4427994616419919,743
100,16,0.3930013458950201,743
