video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
p1VKQa4N-hg,0,300,1,32,1,point,k1_point,True,0.9884478449821472,slowfast_r50,kinetics400
9eTXpQq9QTA,0,300,1,32,1,point,k1_point,False,0.26427286863327026,slowfast_r50,kinetics400
YgzCJmncmUA,0,300,1,32,1,point,k1_point,True,0.5786500573158264,slowfast_r50,kinetics400
CBL6uetTPHg,0,300,1,32,1,point,k1_point,False,0.2440878450870514,slowfast_r50,kinetics400
eHkBHH59-Js,0,300,1,32,1,point,k1_point,True,0.8411582708358765,slowfast_r50,kinetics400
VHJGX13S_UY,0,300,1,32,1,point,k1_point,True,0.6991512775421143,slowfast_r50,kinetics400
gGGlthnIB-4,0,300,1,32,1,point,k1_point,False,0.6352344155311584,slowfast_r50,kinetics400
Zv09PB3YQAs,0,300,1,32,1,point,k1_point,False,0.6452995538711548,slowfast_r50,kinetics400
lOpJLO8weZw,0,300,1,32,1,point,k1_point,False,0.9987393021583557,slowfast_r50,kinetics400
xjhF2VEkh0E,0,300,1,32,1,point,k1_point,True,0.9745381474494934,slowfast_r50,kinetics400
3caPS4FHFF8,0,300,1,32,1,point,k1_point,False,0.5006632804870605,slowfast_r50,kinetics400
CQzUU7-cVck,0,300,1,32,1,point,k1_point,False,0.1414617896080017,slowfast_r50,kinetics400
9EnSwbXxu5g,0,302,1,32,1,point,k1_point,False,0.18898457288742065,slowfast_r50,kinetics400
G9zN5TTuGO4,0,300,1,32,1,point,k1_point,True,0.998791515827179,slowfast_r50,kinetics400
Ww61iwaFGrM,0,300,1,32,1,point,k1_point,True,0.9941188097000122,slowfast_r50,kinetics400
O179fpfn1G4,0,300,1,32,1,point,k1_point,False,0.8928040266036987,slowfast_r50,kinetics400
yq_M1PMw2hY,0,300,1,32,1,point,k1_point,True,0.3714683949947357,slowfast_r50,kinetics400
qqJisE6m6XI,0,300,1,32,1,point,k1_point,True,0.8233612179756165,slowfast_r50,kinetics400
rseBvhN6dio,0,300,1,32,1,point,k1_point,False,0.3648177981376648,slowfast_r50,kinetics400
y3-3i88mNPc,0,282,1,32,1,point,k1_point,True,0.9408323764801025,slowfast_r50,kinetics400
2cPLjY5AWXU,1,300,1,32,1,point,k1_point,False,0.6786730289459229,slowfast_r50,kinetics400
XLkuBgAq6Bc,1,300,1,32,1,point,k1_point,False,0.12889939546585083,slowfast_r50,kinetics400
