video_id,label_id,source_frames,distinct_frames,model_input_frames,k,config,correct_top1,confidence,model,dataset
vp15_run1_2018-05-30-13-05-35_10394_10415,0,21,1,32,1,k1,False,0.3904466927051544,vivit,driveact
vp14_run1_2018-05-30-10-11-09_6012_6033,0,21,1,32,1,k1,False,0.8955052495002747,vivit,driveact
vp14_run1_2018-05-30-10-11-09_5966_6012,0,47,1,32,1,k1,False,0.5151324272155762,vivit,driveact
vp14_run2_2018-05-30-10-42-33_3887_3915,0,29,1,32,1,k1,False,0.28522223234176636,vivit,driveact
vp14_run2_2018-05-30-10-42-33_3842_3887,0,45,1,32,1,k1,False,0.5649198889732361,vivit,driveact
vp15_run1_2018-05-30-13-05-35_10300_10347,0,46,1,32,1,k1,False,0.30843374133110046,vivit,driveact
vp15_run2_2018-05-30-13-34-33_5786_5802,0,17,1,32,1,k1,False,0.9353001713752747,vivit,driveact
vp14_run2_2018-05-30-10-42-33_16271_16309,0,38,1,32,1,k1,False,0.8751089572906494,vivit,driveact
vp15_run2_2018-05-30-13-34-33_6488_6516,0,29,1,32,1,k1,False,0.9235386848449707,vivit,driveact
vp15_run1_2018-05-30-13-05-35_10347_10394,0,47,1,32,1,k1,False,0.6055252552032471,vivit,driveact
vp14_run1_2018-05-30-10-11-09_12052_12093,0,40,1,32,1,k1,False,0.48849037289619446,vivit,driveact
vp14_run2_2018-05-30-10-42-33_20272_20317,0,44,1,32,1,k1,False,0.798080325126648,vivit,driveact
vp15_run1_2018-05-30-13-05-35_5045_5090,0,45,1,32,1,k1,False,0.8250522017478943,vivit,driveact
vp14_run1_2018-05-30-10-11-09_104_124,1,20,1,32,1,k1,False,0.1199522614479065,vivit,driveact
vp15_run2_2018-05-30-13-34-33_169_183,1,13,1,32,1,k1,False,0.11535686254501343,vivit,driveact
vp15_run1_2018-05-30-13-05-35_144_160,1,17,1,32,1,k1,False,0.07496432960033417,vivit,driveact
vp14_run2_2018-05-30-10-42-33_114_128,1,14,1,32,1,k1,False,0.5285537838935852,vivit,driveact
