coverage,stride,top1,n,model,dataset
10,1,0.14019607843137255,1020,vivit,epic_kitchens
10,2,0.1303921568627451,1020,vivit,epic_kitchens
10,4,0.11078431372549019,1020,vivit,epic_kitchens
10,8,0.09705882352941177,1020,vivit,epic_kitchens
10,16,0.08137254901960785,1020,vivit,epic_kitchens
25,1,0.20098039215686275,1020,vivit,epic_kitchens
25,2,0.1931372549019608,1020,vivit,epic_kitchens
25,4,0.17549019607843136,1020,vivit,epic_kitchens
25,8,0.1450980392156863,1020,vivit,epic_kitchens
25,16,0.12352941176470589,1020,vivit,epic_kitchens
50,1,0.2696078431372549,1020,vivit,epic_kitchens
50,2,0.27058823529411763,1020,vivit,epic_kitchens
50,4,0.2627450980392157,1020,vivit,epic_kitchens
50,8,0.22941176470588234,1020,vivit,epic_kitchens
50,16,0.17549019607843136,1020,vivit,epic_kitchens
75,1,0.30980392156862746,1020,vivit,epic_kitchens
75,2,0.30490196078431375,1020,vivit,epic_kitchens
75,4,0.2852941176470588,1020,vivit,epic_kitchens
75,8,0.25392156862745097,1020,vivit,epic_kitchens
75,16,0.22156862745098038,1020,vivit,epic_kitchens
100,1,0.32941176470588235,1020,vivit,epic_kitchens
100,2,0.3156862745098039,1020,vivit,epic_kitchens
100,4,0.30196078431372547,1020,vivit,epic_kitchens
100,8,0.25882352941176473,1020,vivit,epic_kitchens
100,16,0.21862745098039216,1020,vivit,epic_kitchens
