video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
vp15_run1_2018-05-30-13-05-35_10394_10415,0,21,1,8,1,point,k1_point,True,0.33525416254997253,videomamba,driveact
vp14_run1_2018-05-30-10-11-09_6012_6033,0,21,1,8,1,point,k1_point,False,0.6915403008460999,videomamba,driveact
vp14_run1_2018-05-30-10-11-09_5966_6012,0,47,1,8,1,point,k1_point,False,0.4172965884208679,videomamba,driveact
vp14_run2_2018-05-30-10-42-33_3887_3915,0,29,1,8,1,point,k1_point,False,0.4192834794521332,videomamba,driveact
vp14_run2_2018-05-30-10-42-33_3842_3887,0,45,1,8,1,point,k1_point,False,0.44477006793022156,videomamba,driveact
vp15_run1_2018-05-30-13-05-35_10300_10347,0,46,1,8,1,point,k1_point,False,0.45107772946357727,videomamba,driveact
vp15_run2_2018-05-30-13-34-33_5786_5802,0,17,1,8,1,point,k1_point,False,0.4423620104789734,videomamba,driveact
vp14_run2_2018-05-30-10-42-33_16271_16309,0,38,1,8,1,point,k1_point,False,0.5149133801460266,videomamba,driveact
vp15_run2_2018-05-30-13-34-33_6488_6516,0,29,1,8,1,point,k1_point,False,0.2597271800041199,videomamba,driveact
vp15_run1_2018-05-30-13-05-35_10347_10394,0,47,1,8,1,point,k1_point,False,0.43733707070350647,videomamba,driveact
vp14_run1_2018-05-30-10-11-09_12052_12093,0,40,1,8,1,point,k1_point,False,0.2920379638671875,videomamba,driveact
vp14_run2_2018-05-30-10-42-33_20272_20317,0,44,1,8,1,point,k1_point,False,0.8288870453834534,videomamba,driveact
vp15_run1_2018-05-30-13-05-35_5045_5090,0,45,1,8,1,point,k1_point,False,0.7871479988098145,videomamba,driveact
vp14_run1_2018-05-30-10-11-09_104_124,1,20,1,8,1,point,k1_point,False,0.2731890380382538,videomamba,driveact
vp15_run2_2018-05-30-13-34-33_169_183,1,13,1,8,1,point,k1_point,True,0.2840690612792969,videomamba,driveact
vp15_run1_2018-05-30-13-05-35_144_160,1,17,1,8,1,point,k1_point,False,0.3238406777381897,videomamba,driveact
vp14_run2_2018-05-30-10-42-33_114_128,1,14,1,8,1,point,k1_point,True,0.32036811113357544,videomamba,driveact
vp14_run1_2018-05-30-10-11-09_24557_24581,2,24,1,8,1,point,k1_point,False,0.2955050766468048,videomamba,driveact
vp15_run1_2018-05-30-13-05-35_18818_18841,2,23,1,8,1,point,k1_point,False,0.4856746792793274,videomamba,driveact
vp15_run2_2018-05-30-13-34-33_19707_19726,2,20,1,8,1,point,k1_point,True,0.24768872559070587,videomamba,driveact
vp14_run2_2018-05-30-10-42-33_22339_22349,2,10,1,8,1,point,k1_point,False,0.35690760612487793,videomamba,driveact
vp14_run1_2018-05-30-10-11-09_23166_23211,3,45,1,8,1,point,k1_point,False,0.7051388025283813,videomamba,driveact
vp14_run2_2018-05-30-10-42-33_13691_13733,3,42,1,8,1,point,k1_point,False,0.4634806215763092,videomamba,driveact
vp15_run1_2018-05-30-13-05-35_6441_6476,3,35,1,8,1,point,k1_point,False,0.8269729018211365,videomamba,driveact
vp14_run1_2018-05-30-10-11-09_23211_23244,3,33,1,8,1,point,k1_point,False,0.5079749226570129,videomamba,driveact
vp14_run1_2018-05-30-10-11-09_23119_23166,3,46,1,8,1,point,k1_point,False,0.6183528304100037,videomamba,driveact
vp15_run1_2018-05-30-13-05-35_6768_6800,3,32,1,8,1,point,k1_point,False,0.5106571316719055,videomamba,driveact
vp15_run2_2018-05-30-13-34-33_7678_7702,3,23,1,8,1,point,k1_point,False,0.8854959607124329,videomamba,driveact
vp14_run2_2018-05-30-10-42-33_20205_20251,4,47,1,8,1,point,k1_point,False,0.9727349281311035,videomamba,driveact
vp14_run2_2018-05-30-10-42-33_20115_20160,4,45,1,8,1,point,k1_point,False,0.8197149634361267,videomamba,driveact
vp14_run2_2018-05-30-10-42-33_3770_3816,4,47,1,8,1,point,k1_point,False,0.6629080176353455,videomamba,driveact
vp14_run2_2018-05-30-10-42-33_16194_16240,4,47,1,8,1,point,k1_point,False,0.2305515557527542,videomamba,driveact
vp15_run2_2018-05-30-13-34-33_6443_6488,4,45,1,8,1,point,k1_point,False,0.13132169842720032,videomamba,driveact
vp14_run1_2018-05-30-10-11-09_5918_5963,4,45,1,8,1,point,k1_point,False,0.4588886797428131,videomamba,driveact
vp15_run1_2018-05-30-13-05-35_4994_5040,4,47,1,8,1,point,k1_point,False,0.7106640338897705,videomamba,driveact
vp15_run1_2018-05-30-13-05-35_10269_10300,4,32,1,8,1,point,k1_point,False,0.9817370176315308,videomamba,driveact
vp15_run1_2018-05-30-13-05-35_4554_4563,4,9,1,8,1,point,k1_point,False,0.7783594727516174,videomamba,driveact
vp14_run2_2018-05-30-10-42-33_3816_3842,4,26,1,8,1,point,k1_point,False,0.9579145312309265,videomamba,driveact
vp15_run1_2018-05-30-13-05-35_10223_10269,4,47,1,8,1,point,k1_point,False,0.32207682728767395,videomamba,driveact
vp15_run2_2018-05-30-13-34-33_5728_5773,4,44,1,8,1,point,k1_point,False,0.43545374274253845,videomamba,driveact
vp14_run1_2018-05-30-10-11-09_5873_5918,4,45,1,8,1,point,k1_point,False,0.5746956467628479,videomamba,driveact
vp14_run2_2018-05-30-10-42-33_20160_20205,4,45,1,8,1,point,k1_point,False,0.9155641198158264,videomamba,driveact
vp14_run1_2018-05-30-10-11-09_12044_12052,4,8,1,8,1,point,k1_point,False,0.4827377498149872,videomamba,driveact
vp15_run2_2018-05-30-13-34-33_5773_5786,4,13,1,8,1,point,k1_point,False,0.4366424083709717,videomamba,driveact
