coverage,stride,top1,n,model,dataset
10,1,0.04241071428571429,448,slowfast_r50,driveact
10,2,0.04017857142857143,448,slowfast_r50,driveact
10,4,0.04017857142857143,448,slowfast_r50,driveact
10,8,0.03794642857142857,448,slowfast_r50,driveact
10,16,0.03794642857142857,448,slowfast_r50,driveact
25,1,0.05803571428571429,448,slowfast_r50,driveact
25,2,0.05133928571428571,448,slowfast_r50,driveact
25,4,0.05133928571428571,448,slowfast_r50,driveact
25,8,0.04017857142857143,448,slowfast_r50,driveact
25,16,0.03794642857142857,448,slowfast_r50,driveact
50,1,0.06696428571428571,448,slowfast_r50,driveact
50,2,0.0625,448,slowfast_r50,driveact
50,4,0.06696428571428571,448,slowfast_r50,driveact
50,8,0.05357142857142857,448,slowfast_r50,driveact
50,16,0.046875,448,slowfast_r50,driveact
75,1,0.06919642857142858,448,slowfast_r50,driveact
75,2,0.07142857142857142,448,slowfast_r50,driveact
75,4,0.09151785714285714,448,slowfast_r50,driveact
75,8,0.06919642857142858,448,slowfast_r50,driveact
75,16,0.04241071428571429,448,slowfast_r50,driveact
100,1,0.09375,448,slowfast_r50,driveact
100,2,0.09375,448,slowfast_r50,driveact
100,4,0.09598214285714286,448,slowfast_r50,driveact
100,8,0.08928571428571429,448,slowfast_r50,driveact
100,16,0.046875,448,slowfast_r50,driveact
