video_id,label_id,source_frames,distinct_frames,model_input_frames,span_pct,config,correct_top1,confidence,model,dataset
v_ApplyEyeMakeup_g07_c04,0,142,8,8,10,span10,True,0.9643771648406982,videomamba,ucf101
v_ApplyEyeMakeup_g02_c02,0,146,8,8,10,span10,True,0.7821309566497803,videomamba,ucf101
v_ApplyEyeMakeup_g01_c02,0,123,8,8,10,span10,False,0.46107223629951477,videomamba,ucf101
v_ApplyEyeMakeup_g04_c02,0,132,8,8,10,span10,True,0.8969482183456421,videomamba,ucf101
v_ApplyEyeMakeup_g03_c06,0,152,8,8,10,span10,True,0.602181077003479,videomamba,ucf101
v_ApplyEyeMakeup_g03_c05,0,146,8,8,10,span10,False,0.8101574778556824,videomamba,ucf101
v_ApplyEyeMakeup_g02_c03,0,216,8,8,10,span10,True,0.9758979678153992,videomamba,ucf101
v_ApplyEyeMakeup_g02_c01,0,170,8,8,10,span10,True,0.9169490933418274,videomamba,ucf101
v_ApplyEyeMakeup_g06_c05,0,281,8,8,10,span10,True,0.723710834980011,videomamba,ucf101
v_ApplyEyeMakeup_g01_c06,0,122,8,8,10,span10,False,0.9611592888832092,videomamba,ucf101
v_ApplyEyeMakeup_g05_c05,0,227,8,8,10,span10,True,0.8784757256507874,videomamba,ucf101
v_ApplyEyeMakeup_g01_c03,0,259,8,8,10,span10,False,0.9064499735832214,videomamba,ucf101
v_ApplyEyeMakeup_g07_c05,0,98,8,8,10,span10,True,0.8828334808349609,videomamba,ucf101
v_ApplyEyeMakeup_g06_c03,0,245,8,8,10,span10,False,0.8705973029136658,videomamba,ucf101
v_ApplyEyeMakeup_g06_c07,0,167,8,8,10,span10,False,0.6346039175987244,videomamba,ucf101
v_ApplyEyeMakeup_g07_c06,0,162,8,8,10,span10,True,0.9526405930519104,videomamba,ucf101
v_ApplyEyeMakeup_g04_c01,0,126,8,8,10,span10,True,0.856278121471405,videomamba,ucf101
v_ApplyEyeMakeup_g04_c04,0,181,8,8,10,span10,True,0.6942223310470581,videomamba,ucf101
v_ApplyEyeMakeup_g01_c01,0,164,8,8,10,span10,False,0.6106821298599243,videomamba,ucf101
v_ApplyEyeMakeup_g07_c07,0,114,8,8,10,span10,True,0.9509334564208984,videomamba,ucf101
v_ApplyLipstick_g03_c04,1,142,8,8,10,span10,True,0.4509431719779968,videomamba,ucf101
v_ApplyLipstick_g05_c05,1,156,8,8,10,span10,False,0.4125397503376007,videomamba,ucf101
