coverage,stride,top1,n,model,dataset
10,1,0.34151785714285715,448,videomae,driveact
10,2,0.296875,448,videomae,driveact
10,4,0.29910714285714285,448,videomae,driveact
10,8,0.2857142857142857,448,videomae,driveact
10,16,0.2857142857142857,448,videomae,driveact
25,1,0.47098214285714285,448,videomae,driveact
25,2,0.40625,448,videomae,driveact
25,4,0.33482142857142855,448,videomae,driveact
25,8,0.31919642857142855,448,videomae,driveact
25,16,0.2857142857142857,448,videomae,driveact
50,1,0.5870535714285714,448,videomae,driveact
50,2,0.515625,448,videomae,driveact
50,4,0.421875,448,videomae,driveact
50,8,0.34598214285714285,448,videomae,driveact
50,16,0.3169642857142857,448,videomae,driveact
75,1,0.6830357142857143,448,videomae,driveact
75,2,0.6428571428571429,448,videomae,driveact
75,4,0.5044642857142857,448,videomae,driveact
75,8,0.3861607142857143,448,videomae,driveact
75,16,0.3236607142857143,448,videomae,driveact
100,1,0.7388392857142857,448,videomae,driveact
100,2,0.7299107142857143,448,videomae,driveact
100,4,0.609375,448,videomae,driveact
100,8,0.42857142857142855,448,videomae,driveact
100,16,0.33035714285714285,448,videomae,driveact
