video_id,label_id,source_frames,distinct_frames,model_input_frames,k,config,correct_top1,confidence,model,dataset
p1VKQa4N-hg,0,300,1,32,1,k1,True,0.9884478449821472,slowfast_r50,kinetics400
9eTXpQq9QTA,0,300,1,32,1,k1,False,0.26405996084213257,slowfast_r50,kinetics400
YgzCJmncmUA,0,300,1,32,1,k1,True,0.5748372077941895,slowfast_r50,kinetics400
CBL6uetTPHg,0,300,1,32,1,k1,False,0.24420133233070374,slowfast_r50,kinetics400
eHkBHH59-Js,0,300,1,32,1,k1,True,0.8411571383476257,slowfast_r50,kinetics400
VHJGX13S_UY,0,300,1,32,1,k1,True,0.6990975141525269,slowfast_r50,kinetics400
gGGlthnIB-4,0,300,1,32,1,k1,False,0.6353659629821777,slowfast_r50,kinetics400
Zv09PB3YQAs,0,300,1,32,1,k1,False,0.644565999507904,slowfast_r50,kinetics400
lOpJLO8weZw,0,300,1,32,1,k1,False,0.9987313151359558,slowfast_r50,kinetics400
xjhF2VEkh0E,0,300,1,32,1,k1,True,0.9745340943336487,slowfast_r50,kinetics400
3caPS4FHFF8,0,300,1,32,1,k1,False,0.500694215297699,slowfast_r50,kinetics400
CQzUU7-cVck,0,300,1,32,1,k1,False,0.14135855436325073,slowfast_r50,kinetics400
9EnSwbXxu5g,0,302,1,32,1,k1,False,0.18924953043460846,slowfast_r50,kinetics400
G9zN5TTuGO4,0,300,1,32,1,k1,True,0.998791515827179,slowfast_r50,kinetics400
Ww61iwaFGrM,0,300,1,32,1,k1,True,0.9941986799240112,slowfast_r50,kinetics400
O179fpfn1G4,0,300,1,32,1,k1,False,0.8928064703941345,slowfast_r50,kinetics400
yq_M1PMw2hY,0,300,1,32,1,k1,True,0.37132754921913147,slowfast_r50,kinetics400
qqJisE6m6XI,0,300,1,32,1,k1,True,0.8244568109512329,slowfast_r50,kinetics400
rseBvhN6dio,0,300,1,32,1,k1,False,0.36309435963630676,slowfast_r50,kinetics400
y3-3i88mNPc,0,282,1,32,1,k1,True,0.9405834674835205,slowfast_r50,kinetics400
2cPLjY5AWXU,1,300,1,32,1,k1,False,0.6803300380706787,slowfast_r50,kinetics400
XLkuBgAq6Bc,1,300,1,32,1,k1,False,0.12879349291324615,slowfast_r50,kinetics400
oJmjFdkJDSg,1,299,1,32,1,k1,False,0.3061152696609497,slowfast_r50,kinetics400
CSz0mcaxur4,1,236,1,32,1,k1,False,0.3155863583087921,slowfast_r50,kinetics400
sHOUanBw4cE,1,193,1,32,1,k1,True,0.24817350506782532,slowfast_r50,kinetics400
6Tnsmk9C2rg,1,300,1,32,1,k1,False,0.22210098803043365,slowfast_r50,kinetics400
xVam2K4WJ54,1,300,1,32,1,k1,False,0.3161647915840149,slowfast_r50,kinetics400
ZHubd5uJjQ4,1,261,1,32,1,k1,False,0.07080326974391937,slowfast_r50,kinetics400
