video_id,label_id,source_frames,distinct_frames,model_input_frames,coverage,stride,config,correct_top1,confidence,model,dataset
Le6xdQ2OO8w_00124,0,106,11,16,10,1,cov10_s1,False,0.20361466705799103,mc3_18,diving48
bl0C6d9QgIg_00021,0,51,5,16,10,1,cov10_s1,False,0.9326217174530029,mc3_18,diving48
mGRum47TLX0_00045,0,211,16,16,10,1,cov10_s1,False,0.2104383260011673,mc3_18,diving48
L_SB1PRgDTE_00029,0,87,9,16,10,1,cov10_s1,False,0.6149977445602417,mc3_18,diving48
Le6xdQ2OO8w_00154,0,113,11,16,10,1,cov10_s1,False,0.8100427985191345,mc3_18,diving48
Le6xdQ2OO8w_00127,0,161,16,16,10,1,cov10_s1,False,0.41315364837646484,mc3_18,diving48
Le6xdQ2OO8w_00121,0,110,11,16,10,1,cov10_s1,False,0.3126002550125122,mc3_18,diving48
Le6xdQ2OO8w_00119,0,130,13,16,10,1,cov10_s1,False,0.9305160641670227,mc3_18,diving48
bSsVWVfYU4w_00118,0,151,15,16,10,1,cov10_s1,False,0.30521777272224426,mc3_18,diving48
bl0C6d9QgIg_00022,0,96,10,16,10,1,cov10_s1,False,0.3184084892272949,mc3_18,diving48
bl0C6d9QgIg_00017,0,250,16,16,10,1,cov10_s1,False,0.756511926651001,mc3_18,diving48
bl0C6d9QgIg_00023,0,90,9,16,10,1,cov10_s1,False,0.6565921306610107,mc3_18,diving48
bSsVWVfYU4w_00086,0,53,5,16,10,1,cov10_s1,False,0.5138581991195679,mc3_18,diving48
bSsVWVfYU4w_00169,0,141,14,16,10,1,cov10_s1,False,0.3676472306251526,mc3_18,diving48
MbzIpx8kAD0_00025,0,96,10,16,10,1,cov10_s1,False,0.7649272084236145,mc3_18,diving48
ovWCmIMMkRI_00055,0,88,9,16,10,1,cov10_s1,False,0.6549108028411865,mc3_18,diving48
Le6xdQ2OO8w_00139,0,150,15,16,10,1,cov10_s1,False,0.7638048529624939,mc3_18,diving48
Le6xdQ2OO8w_00160,0,105,10,16,10,1,cov10_s1,False,0.7351725697517395,mc3_18,diving48
Le6xdQ2OO8w_00120,0,96,10,16,10,1,cov10_s1,False,0.741605818271637,mc3_18,diving48
zmacW6f2Tdk_00048,0,93,9,16,10,1,cov10_s1,False,0.749563992023468,mc3_18,diving48
cs8g1es4vfM_00034,1,64,6,16,10,1,cov10_s1,False,0.7341868877410889,mc3_18,diving48
cs8g1es4vfM_00043,1,93,9,16,10,1,cov10_s1,False,0.4314880669116974,mc3_18,diving48
