config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.3162853297442799,743,16.0,mc3_18,diving48,covstride,16
cov100_s16,0.19650067294751009,743,7.421265141318977,mc3_18,diving48,covstride,16
cov100_s2,0.3351278600269179,743,15.994616419919247,mc3_18,diving48,covstride,16
cov100_s4,0.3135935397039031,743,15.707940780619111,mc3_18,diving48,covstride,16
cov100_s8,0.30955585464333785,743,12.825033647375506,mc3_18,diving48,covstride,16
cov10_s1,0.07537012113055182,743,10.682368775235531,mc3_18,diving48,covstride,16
cov10_s16,0.06191117092866756,743,1.1197846567967698,mc3_18,diving48,covstride,16
cov10_s2,0.0740242261103634,743,5.816958277254374,mc3_18,diving48,covstride,16
cov10_s4,0.06729475100942127,743,3.154777927321669,mc3_18,diving48,covstride,16
cov10_s8,0.05652759084791386,743,1.8115746971736204,mc3_18,diving48,covstride,16
cov25_s1,0.1117092866756393,743,15.662180349932706,mc3_18,diving48,covstride,16
cov25_s16,0.08344549125168237,743,2.1857335127860025,mc3_18,diving48,covstride,16
cov25_s2,0.11440107671601615,743,12.648721399730821,mc3_18,diving48,covstride,16
cov25_s4,0.11843876177658143,743,7.289367429340511,mc3_18,diving48,covstride,16
cov25_s8,0.09825033647375504,743,3.8977119784656797,mc3_18,diving48,covstride,16
cov50_s1,0.23418573351278602,743,15.99192462987887,mc3_18,diving48,covstride,16
cov50_s16,0.13189771197846567,743,3.9434724091520863,mc3_18,diving48,covstride,16
cov50_s2,0.21534320323014805,743,15.670255720053836,mc3_18,diving48,covstride,16
cov50_s4,0.2032301480484522,743,12.7442799461642,mc3_18,diving48,covstride,16
cov50_s8,0.16689098250336473,743,7.36742934051144,mc3_18,diving48,covstride,16
cov75_s1,0.3162853297442799,743,16.0,mc3_18,diving48,covstride,16
cov75_s16,0.1655450874831763,743,5.697173620457605,mc3_18,diving48,covstride,16
cov75_s2,0.32166890982503366,743,15.971736204576043,mc3_18,diving48,covstride,16
cov75_s4,0.30955585464333785,743,14.98250336473755,mc3_18,diving48,covstride,16
cov75_s8,0.2570659488559892,743,10.502018842530283,mc3_18,diving48,covstride,16
