tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.0,4,8,0.08396946564885496,4.0,0.0,vivit_ssv2_full_e10_h200,somethingv2,0.0
0.010101010101010102,4,8,0.08396946564885496,4.0,0.0,vivit_ssv2_full_e10_h200,somethingv2,0.0
0.020202020202020204,4,8,0.08396946564885496,4.0,0.0,vivit_ssv2_full_e10_h200,somethingv2,0.0
0.030303030303030304,4,8,0.08396946564885496,4.0,0.0,vivit_ssv2_full_e10_h200,somethingv2,0.0
0.04040404040404041,4,8,0.08396946564885496,4.0,0.0,vivit_ssv2_full_e10_h200,somethingv2,0.0
0.05050505050505051,4,8,0.08396946564885496,4.0,0.0,vivit_ssv2_full_e10_h200,somethingv2,0.0
0.06060606060606061,4,8,0.08396946564885496,4.0,0.0,vivit_ssv2_full_e10_h200,somethingv2,0.0
0.07070707070707072,4,8,0.08396946564885496,4.0,0.0,vivit_ssv2_full_e10_h200,somethingv2,0.0
0.08080808080808081,4,8,0.08396946564885496,4.002442748091603,0.0006106870229007634,vivit_ssv2_full_e10_h200,somethingv2,0.0
0.09090909090909091,4,8,0.08396946564885496,4.0073282442748095,0.00183206106870229,vivit_ssv2_full_e10_h200,somethingv2,0.0
0.10101010101010102,4,8,0.08396946564885496,4.021984732824428,0.00549618320610687,vivit_ssv2_full_e10_h200,somethingv2,0.0
0.11111111111111112,4,8,0.08458015267175573,4.039083969465649,0.009770992366412214,vivit_ssv2_full_e10_h200,somethingv2,0.0006106870229007633
0.12121212121212122,4,8,0.08519083969465649,4.059847328244275,0.014961832061068702,vivit_ssv2_full_e10_h200,somethingv2,0.0012213740458015265
0.13131313131313133,4,8,0.08580152671755725,4.089160305343511,0.022290076335877863,vivit_ssv2_full_e10_h200,somethingv2,0.0018320610687022898
0.14141414141414144,4,8,0.08641221374045802,4.11236641221374,0.028091603053435114,vivit_ssv2_full_e10_h200,somethingv2,0.002442748091603053
0.15151515151515152,4,8,0.08793893129770992,4.141679389312977,0.035419847328244276,vivit_ssv2_full_e10_h200,somethingv2,0.003969465648854961
0.16161616161616163,4,8,0.08854961832061069,4.172213740458015,0.04305343511450382,vivit_ssv2_full_e10_h200,somethingv2,0.0045801526717557245
0.17171717171717174,4,8,0.08977099236641221,4.196641221374046,0.04916030534351145,vivit_ssv2_full_e10_h200,somethingv2,0.005801526717557251
0.18181818181818182,4,8,0.09374045801526718,4.241832061068703,0.06045801526717557,vivit_ssv2_full_e10_h200,somethingv2,0.009770992366412212
0.19191919191919193,4,8,0.09526717557251908,4.277251908396947,0.06931297709923664,vivit_ssv2_full_e10_h200,somethingv2,0.01129770992366412
0.20202020202020204,4,8,0.09557251908396946,4.3224427480916034,0.08061068702290076,vivit_ssv2_full_e10_h200,somethingv2,0.011603053435114502
0.21212121212121213,4,8,0.09648854961832061,4.360305343511451,0.0900763358778626,vivit_ssv2_full_e10_h200,somethingv2,0.012519083969465647
0.22222222222222224,4,8,0.09923664122137404,4.404274809160305,0.10106870229007633,vivit_ssv2_full_e10_h200,somethingv2,0.015267175572519082
0.23232323232323235,4,8,0.10106870229007633,4.444580152671755,0.11114503816793893,vivit_ssv2_full_e10_h200,somethingv2,0.01709923664122137
0.24242424242424243,4,8,0.10259541984732824,4.484885496183206,0.12122137404580152,vivit_ssv2_full_e10_h200,somethingv2,0.01862595419847328
0.25252525252525254,4,8,0.10259541984732824,4.525190839694656,0.13129770992366413,vivit_ssv2_full_e10_h200,somethingv2,0.01862595419847328
0.26262626262626265,4,8,0.103206106870229,4.564274809160305,0.14106870229007634,vivit_ssv2_full_e10_h200,somethingv2,0.019236641221374043
0.27272727272727276,4,8,0.10290076335877862,4.613129770992367,0.1532824427480916,vivit_ssv2_full_e10_h200,somethingv2,0.01893129770992366
0.2828282828282829,4,8,0.10412213740458015,4.65587786259542,0.16396946564885495,vivit_ssv2_full_e10_h200,somethingv2,0.020152671755725188
0.29292929292929293,4,8,0.10442748091603053,4.7145038167938935,0.17862595419847327,vivit_ssv2_full_e10_h200,somethingv2,0.02045801526717557
0.30303030303030304,4,8,0.10534351145038168,4.7682442748091605,0.1920610687022901,vivit_ssv2_full_e10_h200,somethingv2,0.021374045801526714
0.31313131313131315,4,8,0.10534351145038168,4.813435114503817,0.2033587786259542,vivit_ssv2_full_e10_h200,somethingv2,0.021374045801526714
0.32323232323232326,4,8,0.10595419847328244,4.864732824427481,0.21618320610687022,vivit_ssv2_full_e10_h200,somethingv2,0.021984732824427478
