coverage,stride,top1,n,model,dataset
10,1,0.41129943502824856,885,videomamba,hmdb51
10,2,0.4067796610169492,885,videomamba,hmdb51
10,4,0.39096045197740115,885,videomamba,hmdb51
10,8,0.36610169491525424,885,videomamba,hmdb51
10,16,0.34915254237288135,885,videomamba,hmdb51
25,1,0.4542372881355932,885,videomamba,hmdb51
25,2,0.45875706214689266,885,videomamba,hmdb51
25,4,0.4485875706214689,885,videomamba,hmdb51
25,8,0.43615819209039547,885,videomamba,hmdb51
25,16,0.4,885,videomamba,hmdb51
50,1,0.47231638418079097,885,videomamba,hmdb51
50,2,0.4655367231638418,885,videomamba,hmdb51
50,4,0.4689265536723164,885,videomamba,hmdb51
50,8,0.4711864406779661,885,videomamba,hmdb51
50,16,0.46440677966101696,885,videomamba,hmdb51
75,1,0.5016949152542373,885,videomamba,hmdb51
75,2,0.5016949152542373,885,videomamba,hmdb51
75,4,0.4937853107344633,885,videomamba,hmdb51
75,8,0.48700564971751414,885,videomamba,hmdb51
75,16,0.47344632768361583,885,videomamba,hmdb51
100,1,0.4971751412429379,885,videomamba,hmdb51
100,2,0.5107344632768361,885,videomamba,hmdb51
100,4,0.4937853107344633,885,videomamba,hmdb51
100,8,0.4824858757062147,885,videomamba,hmdb51
100,16,0.4858757062146893,885,videomamba,hmdb51
