dataset,split,video_id,video_path,label_id,budget,coverage,stride,pred_id,correct_top1,correct_top5,confidence,decode_time_s,inference_time_s,total_time_s,source_frames,candidate_frames,processed_frames,model_input_frames,skipped,error
autsl,val,signer1_sample944_color,data/AUTSL_data/val/signer1_sample944_color.mp4,0,16,75,4,0,True,True,0.9474671483039856,0.030070869019255042,0.005341738651623018,1.196060188114643,57,11,16,16,False,
autsl,val,signer1_sample276_color,data/AUTSL_data/val/signer1_sample276_color.mp4,0,16,75,4,0,True,True,0.9990078806877136,0.0306034570094198,0.005341738651623018,1.1643518400378525,65,13,16,16,False,
autsl,val,signer35_sample610_color,data/AUTSL_data/val/signer35_sample610_color.mp4,0,16,75,4,0,True,True,0.938917875289917,0.03270781086757779,0.005341738651623018,1.132038861978799,71,14,16,16,False,
autsl,val,signer35_sample390_color,data/AUTSL_data/val/signer35_sample390_color.mp4,0,16,75,4,0,True,True,0.9039714336395264,0.0335961461532861,0.005341738651623018,1.0978162169922143,75,14,16,16,False,
autsl,val,signer18_sample539_color,data/AUTSL_data/val/signer18_sample539_color.mp4,0,16,75,4,0,True,True,0.9995899796485901,0.028507423819974065,0.005341738651623018,1.0620180328842252,64,12,16,16,False,
autsl,val,signer1_sample778_color,data/AUTSL_data/val/signer1_sample778_color.mp4,0,16,75,4,0,True,True,0.9923757910728455,0.028101125033572316,0.005341738651623018,1.0314572281204164,63,12,16,16,False,
autsl,val,signer11_sample469_color,data/AUTSL_data/val/signer11_sample469_color.mp4,0,16,75,4,0,True,True,0.9168978929519653,0.02243568398989737,0.005341738651623018,1.0014830760192126,45,9,16,16,False,
autsl,val,signer1_sample319_color,data/AUTSL_data/val/signer1_sample319_color.mp4,0,16,75,4,0,True,True,0.9858227372169495,0.0307364659383893,0.005341738651623018,0.9775359609629959,68,13,16,16,False,
autsl,val,signer11_sample120_color,data/AUTSL_data/val/signer11_sample120_color.mp4,0,16,75,4,0,True,True,0.9730481505393982,0.022129086079075933,0.005341738651623018,0.9452945019584149,48,9,16,16,False,
autsl,val,signer25_sample64_color,data/AUTSL_data/val/signer25_sample64_color.mp4,0,16,75,4,220,False,True,0.39219582080841064,0.02232845895923674,0.005341738651623018,0.9214578489772975,46,9,16,16,False,
autsl,val,signer16_sample254_color,data/AUTSL_data/val/signer16_sample254_color.mp4,0,16,75,4,190,False,False,0.23047515749931335,0.027956489007920027,0.005341738651623018,0.8975151649210602,61,12,16,16,False,
