coverage,stride,top1,n,model,dataset
10,1,0.06864064602960969,743,timesformer,diving48
10,2,0.07133243606998654,743,timesformer,diving48
10,4,0.06729475100942127,743,timesformer,diving48
10,8,0.06191117092866756,743,timesformer,diving48
10,16,0.05518169582772544,743,timesformer,diving48
25,1,0.12113055181695828,743,timesformer,diving48
25,2,0.11709286675639301,743,timesformer,diving48
25,4,0.11036339165545088,743,timesformer,diving48
25,8,0.09421265141318977,743,timesformer,diving48
25,16,0.07537012113055182,743,timesformer,diving48
50,1,0.17362045760430686,743,timesformer,diving48
50,2,0.1911170928667564,743,timesformer,diving48
50,4,0.19650067294751009,743,timesformer,diving48
50,8,0.19246298788694483,743,timesformer,diving48
50,16,0.13997308209959622,743,timesformer,diving48
75,1,0.2759084791386272,743,timesformer,diving48
75,2,0.26648721399730824,743,timesformer,diving48
75,4,0.2611036339165545,743,timesformer,diving48
75,8,0.2651413189771198,743,timesformer,diving48
75,16,0.20995962314939434,743,timesformer,diving48
100,1,0.26244952893674295,743,timesformer,diving48
100,2,0.30148048452220727,743,timesformer,diving48
100,4,0.2853297442799462,743,timesformer,diving48
100,8,0.2772543741588156,743,timesformer,diving48
100,16,0.25168236877523553,743,timesformer,diving48
